index,user_id,comment,label_AB,label_AC,label_BC
5,citivas,"
@wisteria100 Why would you say Midd has a more active outdoors club than Bowdoin?  Bowdoin’s Outing Club is famous.  They have their own permanent building on campus, and they own both an island and a remote cabin.  They organize multiple trips a week.  And to end up being a leader they send you on a 300 hour certification program that pretty much makes you an expert survivalist.  But for casual members they do everything from simple hikes, biking or kayaking to extreme hiking and camping.  Not taking anything away from Midd which is a great school too but would be hard to say any school is a level up from Bowdoin on outdoorsy student opportunity.

",0,0,1
5,citivas,"
@wisteria100 Why would you say Midd has a more active outdoors club than Bowdoin?  Bowdoin’s Outing Club is famous.  They have their own permanent building on campus, and they own both an island and a remote cabin.  They organize multiple trips a week.  And to end up being a leader they send you on a 300 hour certification program that pretty much makes you an expert survivalist.  But for casual members they do everything from simple hikes, biking or kayaking to extreme hiking and camping.  Not taking anything away from Midd which is a great school too but would be hard to say any school is a level up from Bowdoin on outdoorsy student opportunity.

",1,2,1
7,wisteria100,"
@citivas  What I was trying to say, is that you aren’t outdoorsy, then Bowdoin or Bates would offer more non outdoorsy activities than Midd.  That is in part due to locatIon. If you are outdoorsy all are great places but in particular Midd and Bowdoin

",3,0,3
7,wisteria100,"
@citivas  What I was trying to say, is that you aren’t outdoorsy, then Bowdoin or Bates would offer more non outdoorsy activities than Midd.  That is in part due to locatIon. If you are outdoorsy all are great places but in particular Midd and Bowdoin

",0,0,0
7,wisteria100,"
@citivas  What I was trying to say, is that you aren’t outdoorsy, then Bowdoin or Bates would offer more non outdoorsy activities than Midd.  That is in part due to locatIon. If you are outdoorsy all are great places but in particular Midd and Bowdoin

",1,1,1
8,morandi,"
Thanks for clarifying, Wisteria100.  I’ll add that to say Middlebury has the most serious outdoor kids of the three schools makes little sense based on my observations.  I know that my son chose Bowdoin, in part, because of it’s tremendous Outing Club and the school’s emphasis on exploring nature.  It transformed his life.  Today he teaches, and lives, the outdoor adventure world (along with his day job of teaching biology) as do many of his Bowdoin friends now scattered about the planet combining education with the outdoors.  I’ve no doubt Middlebury is similar, and have less connection with Bates.  You’re correct in suggesting that Bowdoin is unique in it’s balance for those who may not be interested in the outdoors…It’s a school set in beautiful Brunswick and attracts a wide range of students from all cultures.

",1,0,1
8,morandi,"
Thanks for clarifying, Wisteria100.  I’ll add that to say Middlebury has the most serious outdoor kids of the three schools makes little sense based on my observations.  I know that my son chose Bowdoin, in part, because of it’s tremendous Outing Club and the school’s emphasis on exploring nature.  It transformed his life.  Today he teaches, and lives, the outdoor adventure world (along with his day job of teaching biology) as do many of his Bowdoin friends now scattered about the planet combining education with the outdoors.  I’ve no doubt Middlebury is similar, and have less connection with Bates.  You’re correct in suggesting that Bowdoin is unique in it’s balance for those who may not be interested in the outdoors…It’s a school set in beautiful Brunswick and attracts a wide range of students from all cultures.

",3,3,3
8,morandi,"
Thanks for clarifying, Wisteria100.  I’ll add that to say Middlebury has the most serious outdoor kids of the three schools makes little sense based on my observations.  I know that my son chose Bowdoin, in part, because of it’s tremendous Outing Club and the school’s emphasis on exploring nature.  It transformed his life.  Today he teaches, and lives, the outdoor adventure world (along with his day job of teaching biology) as do many of his Bowdoin friends now scattered about the planet combining education with the outdoors.  I’ve no doubt Middlebury is similar, and have less connection with Bates.  You’re correct in suggesting that Bowdoin is unique in it’s balance for those who may not be interested in the outdoors…It’s a school set in beautiful Brunswick and attracts a wide range of students from all cultures.

",1,2,1
9,citivas,"
Bowdoin owns a nature reserve island.  Midd owns it’s own private ski resort that students ski down in their gowns as part of a graduation ritual.  Really can’t go wrong either way.

",0,0,3
9,citivas,"
Bowdoin owns a nature reserve island.  Midd owns it’s own private ski resort that students ski down in their gowns as part of a graduation ritual.  Really can’t go wrong either way.

",0,0,3
9,citivas,"
Bowdoin owns a nature reserve island.  Midd owns it’s own private ski resort that students ski down in their gowns as part of a graduation ritual.  Really can’t go wrong either way.

",1,1,1
10,Corbett,"
If you want a really outdoorsy NESCAC LAC in New England, with great track/XC programs and attractive running opportunities, with very strong social sciences and math departments, then Williams seems like a great fit. At least as good as Bates, Midd, and Bowdoin, and maybe better.
A lot of people are forced to skip Williams on their college visits because it is too far off the beaten track to fit into their schedule. But if you love the outdoors, then a remote location in a snowy mountainous corner of New England may be exactly what you are looking for.

[quote]
Middlebury- awesome location in the mountains, lovely campus.
[/quote]

Williams is even closer to the mountains. On the other hand, Midd arguably does have a lovelier, more carefully planned campus. The Williams campus seems somewhat randomly organized and has a two-lane highway running through the middle.

",3,3,3
10,Corbett,"
If you want a really outdoorsy NESCAC LAC in New England, with great track/XC programs and attractive running opportunities, with very strong social sciences and math departments, then Williams seems like a great fit. At least as good as Bates, Midd, and Bowdoin, and maybe better.
A lot of people are forced to skip Williams on their college visits because it is too far off the beaten track to fit into their schedule. But if you love the outdoors, then a remote location in a snowy mountainous corner of New England may be exactly what you are looking for.

[quote]
Middlebury- awesome location in the mountains, lovely campus.
[/quote]

Williams is even closer to the mountains. On the other hand, Midd arguably does have a lovelier, more carefully planned campus. The Williams campus seems somewhat randomly organized and has a two-lane highway running through the middle.

",0,0,0
10,Corbett,"
If you want a really outdoorsy NESCAC LAC in New England, with great track/XC programs and attractive running opportunities, with very strong social sciences and math departments, then Williams seems like a great fit. At least as good as Bates, Midd, and Bowdoin, and maybe better.
A lot of people are forced to skip Williams on their college visits because it is too far off the beaten track to fit into their schedule. But if you love the outdoors, then a remote location in a snowy mountainous corner of New England may be exactly what you are looking for.

[quote]
Middlebury- awesome location in the mountains, lovely campus.
[/quote]

Williams is even closer to the mountains. On the other hand, Midd arguably does have a lovelier, more carefully planned campus. The Williams campus seems somewhat randomly organized and has a two-lane highway running through the middle.

",1,1,2
12,CrewDad,"

[quote]
Midd owns it’s own private ski resort that students ski down in their gowns as part of a graduation ritual.
[/quote]

Only the Feb admits/grads. Unfortunately, the snow has long disappeared by the May graduation.
http://www.middlebury.edu/student-life/annual-events/february-celebration

",0,0,0
12,CrewDad,"

[quote]
Midd owns it’s own private ski resort that students ski down in their gowns as part of a graduation ritual.
[/quote]

Only the Feb admits/grads. Unfortunately, the snow has long disappeared by the May graduation.
http://www.middlebury.edu/student-life/annual-events/february-celebration

",0,0,0
12,CrewDad,"

[quote]
Midd owns it’s own private ski resort that students ski down in their gowns as part of a graduation ritual.
[/quote]

Only the Feb admits/grads. Unfortunately, the snow has long disappeared by the May graduation.
http://www.middlebury.edu/student-life/annual-events/february-celebration

",1,2,2
15,Corbett,"

[quote]
I was looking into williams but it seemed to intense/cutthroat for me. I’m looking for something a little bit more laid back.
[/quote]

I would question whether there is really any discernible difference between Bowdoin, Midd, and Williams on the “laid-back vs. cut-throat” scale.  Williams might have slightly higher stats, but not by much. Bates might be a little further towards the laid-back end of the scale.

[quote]
Bowdoin or Bates would offer more non outdoorsy activities than Midd. That is in part due to locatIon.
[/quote]

This is a point where there actually would be a discernible difference. Williamstown MA is even smaller than Middlebury VT, and offers even fewer non-outdoorsy activities. Williams is arguably at the far end of the “outdoor vs. indoor activities” scale.

",3,3,3
15,Corbett,"

[quote]
I was looking into williams but it seemed to intense/cutthroat for me. I’m looking for something a little bit more laid back.
[/quote]

I would question whether there is really any discernible difference between Bowdoin, Midd, and Williams on the “laid-back vs. cut-throat” scale.  Williams might have slightly higher stats, but not by much. Bates might be a little further towards the laid-back end of the scale.

[quote]
Bowdoin or Bates would offer more non outdoorsy activities than Midd. That is in part due to locatIon.
[/quote]

This is a point where there actually would be a discernible difference. Williamstown MA is even smaller than Middlebury VT, and offers even fewer non-outdoorsy activities. Williams is arguably at the far end of the “outdoor vs. indoor activities” scale.

",3,3,3
15,Corbett,"

[quote]
I was looking into williams but it seemed to intense/cutthroat for me. I’m looking for something a little bit more laid back.
[/quote]

I would question whether there is really any discernible difference between Bowdoin, Midd, and Williams on the “laid-back vs. cut-throat” scale.  Williams might have slightly higher stats, but not by much. Bates might be a little further towards the laid-back end of the scale.

[quote]
Bowdoin or Bates would offer more non outdoorsy activities than Midd. That is in part due to locatIon.
[/quote]

This is a point where there actually would be a discernible difference. Williamstown MA is even smaller than Middlebury VT, and offers even fewer non-outdoorsy activities. Williams is arguably at the far end of the “outdoor vs. indoor activities” scale.

",2,2,1
16,doschicos,"
"" I’m looking for something a little bit more laid back.""
I think Bates would best fit this description.

",1,1,0
16,doschicos,"
"" I’m looking for something a little bit more laid back.""
I think Bates would best fit this description.

",0,0,0
17,rman0070,"
All great schools. Middlebury being the most prestigious. Bowdoin is a step up with schools like Haverford. All great options though.

",0,0,0
17,rman0070,"
All great schools. Middlebury being the most prestigious. Bowdoin is a step up with schools like Haverford. All great options though.

",0,0,2
18,lr4550,"
@joy12345 my daughter has never felt an elitist vibe at Middelbury. Her friend group is geographically pretty diverse, and generally speaking (at least from her experience) students really don’t know/care who is full pay or who gets financial aid. Of course there are always exceptions at every school but middkids are a prety down to earth group.  I do, however, agree with @doschicos that Bates is arguably the most laid back of the three you are considering.
On a side note- when my daughter visited Williams she spent the day on campus. Attended class, danced in the studio, tried to take in as much as possible. She did feel the environment was intense at Williams, that it had a similar feel to Swarthmore, and for that reason Williams did fall off of her list. At Middlebury the students seemed like they were having fun; at Williams not so much that particular day. Having said that, she has two friends at Williams and they absolutely love Williams!
Bottom line is that all three are great school and the comparisons are truly relative and certainly subjective 

",0,0,0
18,lr4550,"
@joy12345 my daughter has never felt an elitist vibe at Middelbury. Her friend group is geographically pretty diverse, and generally speaking (at least from her experience) students really don’t know/care who is full pay or who gets financial aid. Of course there are always exceptions at every school but middkids are a prety down to earth group.  I do, however, agree with @doschicos that Bates is arguably the most laid back of the three you are considering.
On a side note- when my daughter visited Williams she spent the day on campus. Attended class, danced in the studio, tried to take in as much as possible. She did feel the environment was intense at Williams, that it had a similar feel to Swarthmore, and for that reason Williams did fall off of her list. At Middlebury the students seemed like they were having fun; at Williams not so much that particular day. Having said that, she has two friends at Williams and they absolutely love Williams!
Bottom line is that all three are great school and the comparisons are truly relative and certainly subjective 

",0,3,0
19,Lindagaf,"
Bates is very outdoorsy! There are hiking trails that leave from campus and a lovely 380 acre bird-sanctuary literally across the street. Bates has a private 600 acre nature preserve, the Bates-Morse Mountain Conservation Area, with beaches, salt marshes and woodland. Bates also has a famous Outing Club and a sailing club. Many kids engage in winter sports.
I am not an expert, but from what I have gleaned over the years, Bates is probably the most laid-back of the three. Having said all this, I am biased because my D attends:-).

",1,1,0
19,Lindagaf,"
Bates is very outdoorsy! There are hiking trails that leave from campus and a lovely 380 acre bird-sanctuary literally across the street. Bates has a private 600 acre nature preserve, the Bates-Morse Mountain Conservation Area, with beaches, salt marshes and woodland. Bates also has a famous Outing Club and a sailing club. Many kids engage in winter sports.
I am not an expert, but from what I have gleaned over the years, Bates is probably the most laid-back of the three. Having said all this, I am biased because my D attends:-).

",1,1,0
21,fleishmo6,"
@joy12345
My two sons were/are involved in sports at Midd
Both had no problem with balancing social and academic life
All the schools in the Nescac are set up so that your student can succeed in both aspects of college life

",0,0,0
21,fleishmo6,"
@joy12345
My two sons were/are involved in sports at Midd
Both had no problem with balancing social and academic life
All the schools in the Nescac are set up so that your student can succeed in both aspects of college life

",3,3,3
22,Lindagaf,"
Does vegging with friends count as a sport?  No, but she did debate last year, which was a big time commitment.
That’s a good question about balance. She is taking what seemed at first to not be a heavy schedule, including a foreign language and Art. But both classes are very intense, in a good way. She has another class with no tests, but it meets for four hours once a week and there is a lot of writing. 30% of the grade is class participation, which I LOVE because she has to talk (she’s a shy person.) Her fourth class is for her major and is the surpise cool class, which she initially thought would be uninteresting. She hasn’t yet had a single class she didn’t like. As far as social life, she has a very good group of friends and a boyfriend, and they go to campus activities. They take advantage of weekend shuttles to various places in Maine, and some of them drive so they go out in Lewiston, which is in fact a cool little town. They go other places too. She is never bored.

",1,1,0
22,Lindagaf,"
Does vegging with friends count as a sport?  No, but she did debate last year, which was a big time commitment.
That’s a good question about balance. She is taking what seemed at first to not be a heavy schedule, including a foreign language and Art. But both classes are very intense, in a good way. She has another class with no tests, but it meets for four hours once a week and there is a lot of writing. 30% of the grade is class participation, which I LOVE because she has to talk (she’s a shy person.) Her fourth class is for her major and is the surpise cool class, which she initially thought would be uninteresting. She hasn’t yet had a single class she didn’t like. As far as social life, she has a very good group of friends and a boyfriend, and they go to campus activities. They take advantage of weekend shuttles to various places in Maine, and some of them drive so they go out in Lewiston, which is in fact a cool little town. They go other places too. She is never bored.

",0,0,0
23,gearmom,"
@joy12345 Bowdoin is incredibly difficult to get in. What is your home state?

",0,0,0
23,gearmom,"
@joy12345 Bowdoin is incredibly difficult to get in. What is your home state?

",0,0,0
25,gearmom,"
@joy12345 If you are female white and from NE (NY is close), it is particularly hard to get in. I would pick one of the others.

",1,0,2
25,gearmom,"
@joy12345 If you are female white and from NE (NY is close), it is particularly hard to get in. I would pick one of the others.

",3,1,1
27,urbanslaughter,"
@gearmom, Bowdoin is really no more selective than Middlebury or Bates. If you’re a white female from the NE, your chances of getting into Midd are less than 10%. All of these schools are selective schools.

",0,0,0
27,urbanslaughter,"
@gearmom, Bowdoin is really no more selective than Middlebury or Bates. If you’re a white female from the NE, your chances of getting into Midd are less than 10%. All of these schools are selective schools.

",3,3,3
28,gearmom,"
@urbanslaughter Really because Bates is in the low 20s for acceptance and Bowdoin is lower teens?
I do realize they are all selective but she needs to pick one.
@joy12345 I don’t think Bowdoin is much more selective than Middlebury but I don’t think your profile is strong enough for Bowdoin after seeing stronger applicants get denied ED1

",1,0,2
28,gearmom,"
@urbanslaughter Really because Bates is in the low 20s for acceptance and Bowdoin is lower teens?
I do realize they are all selective but she needs to pick one.
@joy12345 I don’t think Bowdoin is much more selective than Middlebury but I don’t think your profile is strong enough for Bowdoin after seeing stronger applicants get denied ED1

",1,3,2
42,doschicos,"
Honestly, if one doesn’t stand out to you as a favorite, maybe you shouldn’t apply ED. It sounds like you are applying ED to game the odds and once athletes and legacies are removed, the odds for an ED applicant aren’t as high as the ED acceptance rate would make one assume.

",0,0,0
42,doschicos,"
Honestly, if one doesn’t stand out to you as a favorite, maybe you shouldn’t apply ED. It sounds like you are applying ED to game the odds and once athletes and legacies are removed, the odds for an ED applicant aren’t as high as the ED acceptance rate would make one assume.

",3,1,2
42,doschicos,"
Honestly, if one doesn’t stand out to you as a favorite, maybe you shouldn’t apply ED. It sounds like you are applying ED to game the odds and once athletes and legacies are removed, the odds for an ED applicant aren’t as high as the ED acceptance rate would make one assume.

",0,0,0
43,Lindagaf,"
@doschicos is spot on.
",0,0,0
43,Lindagaf,"
@doschicos is spot on.
",3,1,0
43,Lindagaf,"
@doschicos is spot on.
",0,0,0
