index,user_id,comment,label_AB,label_AC,label_BC
22,jym626,"
Most everyone wants to make a lot of money, @Waitwhatss. Most people don’t go to a strong 4 year college with the goal of becoming a Starbucks barista upon graduation. That said, you won’t likely start your first job as president of a company. IMO, don’t major in”what will make you a lot of money”,  study what YOU want, what will make you thrive in college, do well and be interesting to employers. Even if you decided to  do Teach for America for a year or so after college, you may choose to go to grad school, a professional school, or move on to a job where your experience will help get a foot in the door. Enjoy college. Don’t think of it as a trade school.

",0,0,0
23,circuitrider,"
@Waitwhatss - First, take a deep breath. Your interest and affinity for STEM subjects puts you miles ahead of the average liberal arts and science graduate. Be careful taking various “return on investment” (ROI) calculi too literally. Hamilton may have the highest. BUT, Wesleyan also has among the highest percentage of seniors going into the visual and performing arts within NESCAC (10.6%) - notoriously risky careers - right after graduation while Hamilton has among the lowest (4.5%) So, obviously, that’s going to make a difference.
Can you code? You can refine your computing skills at just about any of the top LACs; they are amply represented at places like Google.

",2,0,0
23,circuitrider,"
@Waitwhatss - First, take a deep breath. Your interest and affinity for STEM subjects puts you miles ahead of the average liberal arts and science graduate. Be careful taking various “return on investment” (ROI) calculi too literally. Hamilton may have the highest. BUT, Wesleyan also has among the highest percentage of seniors going into the visual and performing arts within NESCAC (10.6%) - notoriously risky careers - right after graduation while Hamilton has among the lowest (4.5%) So, obviously, that’s going to make a difference.
Can you code? You can refine your computing skills at just about any of the top LACs; they are amply represented at places like Google.

",2,0,0
23,circuitrider,"
@Waitwhatss - First, take a deep breath. Your interest and affinity for STEM subjects puts you miles ahead of the average liberal arts and science graduate. Be careful taking various “return on investment” (ROI) calculi too literally. Hamilton may have the highest. BUT, Wesleyan also has among the highest percentage of seniors going into the visual and performing arts within NESCAC (10.6%) - notoriously risky careers - right after graduation while Hamilton has among the lowest (4.5%) So, obviously, that’s going to make a difference.
Can you code? You can refine your computing skills at just about any of the top LACs; they are amply represented at places like Google.

",0,0,0
24,millie210,"
What made you apply to Wesleyan and Hamilton in the first place? What was the appeal of these schools?

",0,0,0
24,millie210,"
What made you apply to Wesleyan and Hamilton in the first place? What was the appeal of these schools?

",3,0,0
24,millie210,"
What made you apply to Wesleyan and Hamilton in the first place? What was the appeal of these schools?

",3,2,2
25,mamom,"
Have you visited any of these schools? How did you like them?  I agree with the others, do not spend a lot of time worrying about ROI.  You are a smart kid and will do well where ever you land.

",0,0,0
25,mamom,"
Have you visited any of these schools? How did you like them?  I agree with the others, do not spend a lot of time worrying about ROI.  You are a smart kid and will do well where ever you land.

",0,0,0
25,mamom,"
Have you visited any of these schools? How did you like them?  I agree with the others, do not spend a lot of time worrying about ROI.  You are a smart kid and will do well where ever you land.

",0,0,0
28,scubadive,"
Are you a Georgia Resident?  Zell pays all tuition, but many students lose Zell over time. Fees are about $1000 a semester. Parking is $750 a year and off campus housing is running $1000 a month or more.  If you want to go to med school, GT can be a GPA killer diminishing your chances.

",0,0,0
28,scubadive,"
Are you a Georgia Resident?  Zell pays all tuition, but many students lose Zell over time. Fees are about $1000 a semester. Parking is $750 a year and off campus housing is running $1000 a month or more.  If you want to go to med school, GT can be a GPA killer diminishing your chances.

",0,1,1
28,scubadive,"
Are you a Georgia Resident?  Zell pays all tuition, but many students lose Zell over time. Fees are about $1000 a semester. Parking is $750 a year and off campus housing is running $1000 a month or more.  If you want to go to med school, GT can be a GPA killer diminishing your chances.

",0,1,1
29,privatebanker,"
If you are worried about grade deflation and getting into med school. Plus the extra costs. Cross off Georgia tech. Great school but attracts some of the best stem minds in the country.
Too liberal.  Not sure  what too liberal means. That’s personal and the line isn’t clearly defined. In the words of my liberal d17 after the Wesleyan tour day. She thought it had an activist vibe that didn’t appeal to her.  But to each his own. I never went there.
Hamilton based on my direct observations and dear friends current legacies at Hamilton it maybe just what you are looking for. Smart kids. Good profs but perhaps a bit ore mainstream than the other two.
Just y two cents. And Wesleyan grads and parents please don’t shoot the messenger. It’s a top top school and I know all about lin manual and my idol Bill Belichick

",0,1,0
29,privatebanker,"
If you are worried about grade deflation and getting into med school. Plus the extra costs. Cross off Georgia tech. Great school but attracts some of the best stem minds in the country.
Too liberal.  Not sure  what too liberal means. That’s personal and the line isn’t clearly defined. In the words of my liberal d17 after the Wesleyan tour day. She thought it had an activist vibe that didn’t appeal to her.  But to each his own. I never went there.
Hamilton based on my direct observations and dear friends current legacies at Hamilton it maybe just what you are looking for. Smart kids. Good profs but perhaps a bit ore mainstream than the other two.
Just y two cents. And Wesleyan grads and parents please don’t shoot the messenger. It’s a top top school and I know all about lin manual and my idol Bill Belichick

",1,1,0
29,privatebanker,"
If you are worried about grade deflation and getting into med school. Plus the extra costs. Cross off Georgia tech. Great school but attracts some of the best stem minds in the country.
Too liberal.  Not sure  what too liberal means. That’s personal and the line isn’t clearly defined. In the words of my liberal d17 after the Wesleyan tour day. She thought it had an activist vibe that didn’t appeal to her.  But to each his own. I never went there.
Hamilton based on my direct observations and dear friends current legacies at Hamilton it maybe just what you are looking for. Smart kids. Good profs but perhaps a bit ore mainstream than the other two.
Just y two cents. And Wesleyan grads and parents please don’t shoot the messenger. It’s a top top school and I know all about lin manual and my idol Bill Belichick

",0,1,0
30,2000dancer,"
Wesleyan has a super strong alum net. Also 3+2 with caltech columbia and dartmouth so you can still do engineering.

",0,0,0
30,2000dancer,"
Wesleyan has a super strong alum net. Also 3+2 with caltech columbia and dartmouth so you can still do engineering.

",2,0,1
30,2000dancer,"
Wesleyan has a super strong alum net. Also 3+2 with caltech columbia and dartmouth so you can still do engineering.

",2,0,1
31,Sunny66,"
@Waitwhatss The problem is – of the three schools being considered – the best two schools for med school (Hamilton and Wesleyan) are the opposite of the best option for engineering (GA Tech). I would not consider a 3+2 program as a realistic option. Very few students end up doing them, which requires switching colleges after your junior year. I think the focus should be whether you really want to start out as pre-med or in engineering. GA Tech likely is a GPA killer for med school, especially if you are in engineering. But if you want to be an engineer, GA Tech is amazing. If you start out at Hamilton or Wesleyan and decide not to do pre-med, you could get a masters in engineering (with an extra year or two of school elsewhere), though that is sub-optimal compared to just going to GA Tech. Tough decision. If you can visit all of them, that would probably knock one or two of them out.

",3,3,3
31,Sunny66,"
@Waitwhatss The problem is – of the three schools being considered – the best two schools for med school (Hamilton and Wesleyan) are the opposite of the best option for engineering (GA Tech). I would not consider a 3+2 program as a realistic option. Very few students end up doing them, which requires switching colleges after your junior year. I think the focus should be whether you really want to start out as pre-med or in engineering. GA Tech likely is a GPA killer for med school, especially if you are in engineering. But if you want to be an engineer, GA Tech is amazing. If you start out at Hamilton or Wesleyan and decide not to do pre-med, you could get a masters in engineering (with an extra year or two of school elsewhere), though that is sub-optimal compared to just going to GA Tech. Tough decision. If you can visit all of them, that would probably knock one or two of them out.

",3,2,2
31,Sunny66,"
@Waitwhatss The problem is – of the three schools being considered – the best two schools for med school (Hamilton and Wesleyan) are the opposite of the best option for engineering (GA Tech). I would not consider a 3+2 program as a realistic option. Very few students end up doing them, which requires switching colleges after your junior year. I think the focus should be whether you really want to start out as pre-med or in engineering. GA Tech likely is a GPA killer for med school, especially if you are in engineering. But if you want to be an engineer, GA Tech is amazing. If you start out at Hamilton or Wesleyan and decide not to do pre-med, you could get a masters in engineering (with an extra year or two of school elsewhere), though that is sub-optimal compared to just going to GA Tech. Tough decision. If you can visit all of them, that would probably knock one or two of them out.

",3,3,3
32,circuitrider,"

[quote]
Wesleyan has a super strong alum net. Also 3+2 with caltech columbia and dartmouth so you can still do engineering.
[/quote]

You can also minor in Integrated Design, Engineering and Applied Sciences (IDEAS) at Wesleyan which is as good a way as any of getting into an ABET approved masters program -  something the OP quite possibly would want to do even if they went to GT.  And, especially, if they decide not to pursue medicine:
http://www.wesleyan.edu/ideas/

",0,0,0
32,circuitrider,"

[quote]
Wesleyan has a super strong alum net. Also 3+2 with caltech columbia and dartmouth so you can still do engineering.
[/quote]

You can also minor in Integrated Design, Engineering and Applied Sciences (IDEAS) at Wesleyan which is as good a way as any of getting into an ABET approved masters program -  something the OP quite possibly would want to do even if they went to GT.  And, especially, if they decide not to pursue medicine:
http://www.wesleyan.edu/ideas/

",2,0,1
32,circuitrider,"

[quote]
Wesleyan has a super strong alum net. Also 3+2 with caltech columbia and dartmouth so you can still do engineering.
[/quote]

You can also minor in Integrated Design, Engineering and Applied Sciences (IDEAS) at Wesleyan which is as good a way as any of getting into an ABET approved masters program -  something the OP quite possibly would want to do even if they went to GT.  And, especially, if they decide not to pursue medicine:
http://www.wesleyan.edu/ideas/

",2,0,1
39,prezbucky,"
Regardless of your major, at Hamilton and Wesleyan you will have a more personalized, intimate learning experience: smaller classes, greater access to professors, more academic and advising support.
If you were 100% set on Engineering, I would say that GA Tech is worth the extra money. Since you are not, it is not.
Another way to make money is in Business/Finance, and I’m sure both Hamilton and Wesleyan, as prestigious as they are in the northeast, have inroads to jobs in those fields.
And the savings will help you in whatever you do.

",3,1,1
39,prezbucky,"
Regardless of your major, at Hamilton and Wesleyan you will have a more personalized, intimate learning experience: smaller classes, greater access to professors, more academic and advising support.
If you were 100% set on Engineering, I would say that GA Tech is worth the extra money. Since you are not, it is not.
Another way to make money is in Business/Finance, and I’m sure both Hamilton and Wesleyan, as prestigious as they are in the northeast, have inroads to jobs in those fields.
And the savings will help you in whatever you do.

",3,1,1
39,prezbucky,"
Regardless of your major, at Hamilton and Wesleyan you will have a more personalized, intimate learning experience: smaller classes, greater access to professors, more academic and advising support.
If you were 100% set on Engineering, I would say that GA Tech is worth the extra money. Since you are not, it is not.
Another way to make money is in Business/Finance, and I’m sure both Hamilton and Wesleyan, as prestigious as they are in the northeast, have inroads to jobs in those fields.
And the savings will help you in whatever you do.

",3,1,1
40,circuitrider,"

[quote]
@circuitrider Hey do you know the median salery for Weslyan student in only stem majors
[/quote]

No, and I agree with you: I wish all of these Return On Investment (ROI) surveys would break their results out by major; it would make comparing apples to apples much simpler. Suffice it to say that a STEM major is going to have pretty much the same opportunities and drawbacks at any of the top 100 colleges or universities; grades and standardized tests are how you will  distinguish yourself from the pack - not the college’s pedigree.
If you major in Bio or Chem you are probably going to have to go on to graduate school of some sort to make a decent living. Computer Science is still a very hot major and you can find a job as a programmer right out of the box. The same is true for Engineering except that a B.S degree by itself hits a salary wall about six years after graduation (at which point, a lot of Humanities and Social Science majors start catching up) and you will want to pursue at least a Masters.
IMO, Physics and Math are still the sweet spot as far as intellectual exploration and practical applications are concerned. Physics and Math majors have been known to land on Wall Street in various capacities.

",0,0,0
40,circuitrider,"

[quote]
@circuitrider Hey do you know the median salery for Weslyan student in only stem majors
[/quote]

No, and I agree with you: I wish all of these Return On Investment (ROI) surveys would break their results out by major; it would make comparing apples to apples much simpler. Suffice it to say that a STEM major is going to have pretty much the same opportunities and drawbacks at any of the top 100 colleges or universities; grades and standardized tests are how you will  distinguish yourself from the pack - not the college’s pedigree.
If you major in Bio or Chem you are probably going to have to go on to graduate school of some sort to make a decent living. Computer Science is still a very hot major and you can find a job as a programmer right out of the box. The same is true for Engineering except that a B.S degree by itself hits a salary wall about six years after graduation (at which point, a lot of Humanities and Social Science majors start catching up) and you will want to pursue at least a Masters.
IMO, Physics and Math are still the sweet spot as far as intellectual exploration and practical applications are concerned. Physics and Math majors have been known to land on Wall Street in various capacities.

",0,0,0
40,circuitrider,"

[quote]
@circuitrider Hey do you know the median salery for Weslyan student in only stem majors
[/quote]

No, and I agree with you: I wish all of these Return On Investment (ROI) surveys would break their results out by major; it would make comparing apples to apples much simpler. Suffice it to say that a STEM major is going to have pretty much the same opportunities and drawbacks at any of the top 100 colleges or universities; grades and standardized tests are how you will  distinguish yourself from the pack - not the college’s pedigree.
If you major in Bio or Chem you are probably going to have to go on to graduate school of some sort to make a decent living. Computer Science is still a very hot major and you can find a job as a programmer right out of the box. The same is true for Engineering except that a B.S degree by itself hits a salary wall about six years after graduation (at which point, a lot of Humanities and Social Science majors start catching up) and you will want to pursue at least a Masters.
IMO, Physics and Math are still the sweet spot as far as intellectual exploration and practical applications are concerned. Physics and Math majors have been known to land on Wall Street in various capacities.

",0,0,0
41,mamaedefamilia,"
@waitwhass   Some questions:
Are there any other schools that you are still considering?  I think you are having trouble deciding because none of these three ticks all of your boxes.  I will add it’s not necessary to tick all of the boxes, nor does a college have to be “perfect” for you to have a good experience and meet your goals.
Are you interested in biomedical engineering primarily for the career prospects or would a science major available at a LAC suit you just as well?
If you are set on engineering, I would pick GA Tech as few people enrolled at LACs actually do 3+2 programs
@Chembiodad 's twin daughters are pursuing STEM disciplines at Hamilton.  Maybe he will weigh in here and/or you can check out the Hamilton forum on CC for more information.
Wesleyan skews very left politically - if you want to avoid political extremes, you might want to investigate that angle a bit further.
It looks like the cost gap has narrowed among your options.  Do you know what your costs are likely to be with your parents’ new salaries?  Did you run the NPCs with the new amount?
These are three excellent but different choices.  Good luck with your decision!

",1,3,2
41,mamaedefamilia,"
@waitwhass   Some questions:
Are there any other schools that you are still considering?  I think you are having trouble deciding because none of these three ticks all of your boxes.  I will add it’s not necessary to tick all of the boxes, nor does a college have to be “perfect” for you to have a good experience and meet your goals.
Are you interested in biomedical engineering primarily for the career prospects or would a science major available at a LAC suit you just as well?
If you are set on engineering, I would pick GA Tech as few people enrolled at LACs actually do 3+2 programs
@Chembiodad 's twin daughters are pursuing STEM disciplines at Hamilton.  Maybe he will weigh in here and/or you can check out the Hamilton forum on CC for more information.
Wesleyan skews very left politically - if you want to avoid political extremes, you might want to investigate that angle a bit further.
It looks like the cost gap has narrowed among your options.  Do you know what your costs are likely to be with your parents’ new salaries?  Did you run the NPCs with the new amount?
These are three excellent but different choices.  Good luck with your decision!

",0,2,2
42,iambrutus,"
I am also deciding between Georgia Tech and Wesleyan

",2,2,3
42,iambrutus,"
I am also deciding between Georgia Tech and Wesleyan

",0,0,0
47,mamaedefamilia,"
@Waitwhatss
https://www.gafutures.org/hope-state-aid-programs/hope-zell-miller-scholarships/zell-miller-scholarship/maintaining-eligibility-for-the-zell-miller-scholarship/
Here are the guidelines.  You need a 3.3 GPA at the end of your Spring semester to renew for the following year.  I have no idea how difficult that might be at GA Tech, probably depends on your course of study.

",0,0,0
47,mamaedefamilia,"
@Waitwhatss
https://www.gafutures.org/hope-state-aid-programs/hope-zell-miller-scholarships/zell-miller-scholarship/maintaining-eligibility-for-the-zell-miller-scholarship/
Here are the guidelines.  You need a 3.3 GPA at the end of your Spring semester to renew for the following year.  I have no idea how difficult that might be at GA Tech, probably depends on your course of study.

",0,0,0
48,threeofakind,"
@waitwhatss, my daughter is in the same exact situation as you. She very interested in the STEM field but is considering med school. She is accepted into the BIOMED program at GT. The other school she is considering is UVA. She is still undecided and super stressed

",0,0,0
48,threeofakind,"
@waitwhatss, my daughter is in the same exact situation as you. She very interested in the STEM field but is considering med school. She is accepted into the BIOMED program at GT. The other school she is considering is UVA. She is still undecided and super stressed

",0,0,0
49,iambrutus,"
@Waitwhatss I am only deciding between GT and Wesleyan now. I am interested in studying physics. Wesleyan seems to give more individual attention, but GT seems better overall for math/science.

",2,2,3
49,iambrutus,"
@Waitwhatss I am only deciding between GT and Wesleyan now. I am interested in studying physics. Wesleyan seems to give more individual attention, but GT seems better overall for math/science.

",2,2,3
50,privatebanker,"
It should come down to fit at these levels. Wes is a bit quirky but could be perfect for you. Gtech will be s more traditional experience with d1 sports and really hard classes.
For my d. We simply removed wes because of the longish walk from freshman dorms down the hill to the dining halls. She thought it would be cold and dark during the winter in the am for breakfast and at night for dinner. It was as small a detail as that for her. You could have the same fit concern with gtech.  I don’t know anything about the campus or student life other the. Football

",2,2,2
50,privatebanker,"
It should come down to fit at these levels. Wes is a bit quirky but could be perfect for you. Gtech will be s more traditional experience with d1 sports and really hard classes.
For my d. We simply removed wes because of the longish walk from freshman dorms down the hill to the dining halls. She thought it would be cold and dark during the winter in the am for breakfast and at night for dinner. It was as small a detail as that for her. You could have the same fit concern with gtech.  I don’t know anything about the campus or student life other the. Football

",1,3,2
51,TheGreyKing,"
If you really want engineering, GATech is your better choice, unless you are okay with a 3-2 type of program. Otherwise, top small liberal arts colleges like Wesleyan provide a really wonderful educational experience for undergraduates, with small classes, lots of opportunities to interact and work closely with professors, and a tight community.
But you already have narrowed your decision to two fantastic options using all your criteria. For your final choice, don’t “overthink” the decision. Just pick whichever one feels best to you, commit, and do not look back! If unsure, imagine giving up one school, then imagine giving up the other. Which is harder to say goodbye to? Go there!

",2,2,3
51,TheGreyKing,"
If you really want engineering, GATech is your better choice, unless you are okay with a 3-2 type of program. Otherwise, top small liberal arts colleges like Wesleyan provide a really wonderful educational experience for undergraduates, with small classes, lots of opportunities to interact and work closely with professors, and a tight community.
But you already have narrowed your decision to two fantastic options using all your criteria. For your final choice, don’t “overthink” the decision. Just pick whichever one feels best to you, commit, and do not look back! If unsure, imagine giving up one school, then imagine giving up the other. Which is harder to say goodbye to? Go there!

",0,0,3
52,jym626,"
few people actually do a 3-2 and it’s more expensive.

",0,0,0
52,jym626,"
few people actually do a 3-2 and it’s more expensive.

",0,0,0
53,circuitrider,"
^Yes, it’s more expensive, but, in the long run he’s going to need more than a bachelor’s degree, if he expects to be promoted by an engineering firm. The OP can keep his career options open for a little while longer while he majors in physics and minors in applied sciences at Wes.

",2,0,1
53,circuitrider,"
^Yes, it’s more expensive, but, in the long run he’s going to need more than a bachelor’s degree, if he expects to be promoted by an engineering firm. The OP can keep his career options open for a little while longer while he majors in physics and minors in applied sciences at Wes.

",0,0,0
54,akin67,"
My son is currently a Hamilton / Dartmouth student. He is in the 3-2 engineering program and  loves it. Unlike the typical 3-2 where you leave the liberal arts college at the end of the 3rd year, for the Dartmouth plan the student studies at their LAC for freshman and sophomore year, then move on to Dartmouth for their junior year, when most of their friends are studying abroad. For their senior year they go back to their LAC, graduate with their friends and get their BA degree, and return back to Dartmouth for a 5th year and get their BE degree in an engineering discipline.
What is nice about this program is that the student gets an excellent STEM education at the LAC with very small class sizes where they get to really know their professors and do research as an undergraduate. At Thayer (Dartmouth’s Engineering School) you get a very project oriented engineering education with a strong entrepreneurial focus. Dartmouth is on a quarter system so many professors have their own engineering / tech companies they are running, bringing current real-world challenges to class.  Also, there is a certain camaraderie amongst all the 3-2 students from the various LAC’s.
Typically if you maintain a 3.5 or better at your LAC and take Calc I, II, III, Physics I, II, Chem, and CS, you get into Dartmouth. If I am not mistaken they get about 100 applicants a year, with about 40 or so getting accepted into the program each year.
There is no question that the 3-2 plan will require an extra year of education and the costs that go with that. However, that additional year provides you the ability to take the extensive math and science prereqs for an engineering degree, but also affords you the ability to take more humanities and social science courses. The part of the education you get at a LAC will be more discussion based (as opposed to a lecture based model), enabling you to become a more effective communicator and develop critical thinking skills. This is an investment that will make you a more marketable candidate with employers.

",1,1,0
54,akin67,"
My son is currently a Hamilton / Dartmouth student. He is in the 3-2 engineering program and  loves it. Unlike the typical 3-2 where you leave the liberal arts college at the end of the 3rd year, for the Dartmouth plan the student studies at their LAC for freshman and sophomore year, then move on to Dartmouth for their junior year, when most of their friends are studying abroad. For their senior year they go back to their LAC, graduate with their friends and get their BA degree, and return back to Dartmouth for a 5th year and get their BE degree in an engineering discipline.
What is nice about this program is that the student gets an excellent STEM education at the LAC with very small class sizes where they get to really know their professors and do research as an undergraduate. At Thayer (Dartmouth’s Engineering School) you get a very project oriented engineering education with a strong entrepreneurial focus. Dartmouth is on a quarter system so many professors have their own engineering / tech companies they are running, bringing current real-world challenges to class.  Also, there is a certain camaraderie amongst all the 3-2 students from the various LAC’s.
Typically if you maintain a 3.5 or better at your LAC and take Calc I, II, III, Physics I, II, Chem, and CS, you get into Dartmouth. If I am not mistaken they get about 100 applicants a year, with about 40 or so getting accepted into the program each year.
There is no question that the 3-2 plan will require an extra year of education and the costs that go with that. However, that additional year provides you the ability to take the extensive math and science prereqs for an engineering degree, but also affords you the ability to take more humanities and social science courses. The part of the education you get at a LAC will be more discussion based (as opposed to a lecture based model), enabling you to become a more effective communicator and develop critical thinking skills. This is an investment that will make you a more marketable candidate with employers.

",1,1,0
55,jym626,"
Some have said that getting an advanced degree in engineering can narrow rather than widen, job prospects due to the increased specialization. And there are many opportunities outside engineering firms for engineers.  Not having an advanced degree is not going to hold back strong engineer employees.

",0,0,0
55,jym626,"
Some have said that getting an advanced degree in engineering can narrow rather than widen, job prospects due to the increased specialization. And there are many opportunities outside engineering firms for engineers.  Not having an advanced degree is not going to hold back strong engineer employees.

",0,0,0
56,circuitrider,"

[quote]
And there are many opportunities outside engineering firms for engineers.
[/quote]

Yes, and for about the same salary as a computer programmer.

",0,0,0
56,circuitrider,"

[quote]
And there are many opportunities outside engineering firms for engineers.
[/quote]

Yes, and for about the same salary as a computer programmer.

",0,0,0
57,Trixy34,"
@akin67 - Thank you so much for sharing your experience with the 3+2 program.  I don’t mean to hijack the conversation, but may I ask, if you know, what the financial aid situation is like when a student does the 3-2 program?  Is the tuition and financial aid decision made at the engineering school, or is it Hamilton rates and financial aid for the whole 5 years?  I ask because I believe my son would be eligible for much more aid at one of the schools in the program, but I would like to see him get the writing/communications enrichment that Hamilton offers.  Unfortunately, though, I think Hamilton is going to be unaffordable for us - definitely would be at 5 years.

",0,0,0
57,Trixy34,"
@akin67 - Thank you so much for sharing your experience with the 3+2 program.  I don’t mean to hijack the conversation, but may I ask, if you know, what the financial aid situation is like when a student does the 3-2 program?  Is the tuition and financial aid decision made at the engineering school, or is it Hamilton rates and financial aid for the whole 5 years?  I ask because I believe my son would be eligible for much more aid at one of the schools in the program, but I would like to see him get the writing/communications enrichment that Hamilton offers.  Unfortunately, though, I think Hamilton is going to be unaffordable for us - definitely would be at 5 years.

",1,1,0
58,akin67,"
@Trixy34 For the first 4 years it will be the FA from the LAC. The first year of Dartmouth gets treated as a study abroad year. In Hamilton’s case, the cost of attending Dartmouth was about $3K more, so we were responsible for the additional $3K. In the 5th year of the program the student becomes a Dartmouth student where they are then subject to Dartmouth FA. Just want to point out that the curriculum at Hamilton is definitely challenging and will prepare your son well to take on the challenges at Dartmouth, perhaps better than some of the other schools. My son was able to get waived out of two courses and ended up taking more advanced alternatives at Dartmouth. I don’t know the reason for this but it seems, at least for now, that more students pursue this program from Colby, Skidmore and Vassar than from Hamilton. Best of luck to your son.

",0,0,0
58,akin67,"
@Trixy34 For the first 4 years it will be the FA from the LAC. The first year of Dartmouth gets treated as a study abroad year. In Hamilton’s case, the cost of attending Dartmouth was about $3K more, so we were responsible for the additional $3K. In the 5th year of the program the student becomes a Dartmouth student where they are then subject to Dartmouth FA. Just want to point out that the curriculum at Hamilton is definitely challenging and will prepare your son well to take on the challenges at Dartmouth, perhaps better than some of the other schools. My son was able to get waived out of two courses and ended up taking more advanced alternatives at Dartmouth. I don’t know the reason for this but it seems, at least for now, that more students pursue this program from Colby, Skidmore and Vassar than from Hamilton. Best of luck to your son.

",1,1,0
59,gointhruaphase,"
@Waitwhatss,
These are three good schools, but IMHO good schools do not train for high paying jobs.  They train your brain.  The risk of going to a school that trains for a job is that the skills you learn will become obsolete in ten years.
Also no school is going to get you a job, let alone a high paying job.  That is up to you.  While there are certain majors that tend to pay more after graduation, the simple fact that you graduate in that major doesn’t mean you will get a high paying job.
I know it is difficult, but look at salary and compensation over the long run, not for the year after you graduate.  Try to figure out what you like to do.   Chances are you will make much more money over your career in a field that you love than in a relatively high paying field that you don’t care for.
This probably doesn’t help choose a school.   Once you have determined the financial aid angle, how about choosing the school you like the best.
",3,3,3
