index,user_id,comment,label_AB,label_AC,label_BC
4,happymomof1,"
Lots of students who can’t easily afford Stanford, etc. end up at their home-state Us, or at places that give them big merit scholarships every single year.  Don’t feel bad about this.  If UIUC and/or USC work better for your family, send your kid there and don’t look back.  Students with the capabilities to do well at Stanford, etc. can find their peer group wherever they land.

",1,1,3
4,happymomof1,"
Lots of students who can’t easily afford Stanford, etc. end up at their home-state Us, or at places that give them big merit scholarships every single year.  Don’t feel bad about this.  If UIUC and/or USC work better for your family, send your kid there and don’t look back.  Students with the capabilities to do well at Stanford, etc. can find their peer group wherever they land.

",2,2,0
8,menloparkmom,"
On the West Coast either a USC or Stanford degree will be equally helpful.
I say that because the Trojan Family Alumni net work is very strong in the west.
Harvard is Harvard, and a degree there is known everywhere.
But neither a Stanford or Harvard degree is worth $300000 more than a degree from USC.
If he is going to major in Economics then save the $$ for an MBA, or a MS in Economics.
Both will cost you a LOT.

",0,3,0
8,menloparkmom,"
On the West Coast either a USC or Stanford degree will be equally helpful.
I say that because the Trojan Family Alumni net work is very strong in the west.
Harvard is Harvard, and a degree there is known everywhere.
But neither a Stanford or Harvard degree is worth $300000 more than a degree from USC.
If he is going to major in Economics then save the $$ for an MBA, or a MS in Economics.
Both will cost you a LOT.

",1,2,2
8,menloparkmom,"
On the West Coast either a USC or Stanford degree will be equally helpful.
I say that because the Trojan Family Alumni net work is very strong in the west.
Harvard is Harvard, and a degree there is known everywhere.
But neither a Stanford or Harvard degree is worth $300000 more than a degree from USC.
If he is going to major in Economics then save the $$ for an MBA, or a MS in Economics.
Both will cost you a LOT.

",0,3,0
9,PurpleTitan,"
For econ, I think USC and their network would beat UIUC so I would eliminate Illinois.
So it comes down to whether full-tuition scholarship at USC beats out being full-pay at Stanford/Harvard.
He can definitely get a job coming out of USC. That’s a pretty low bar. But Stanford and Harvard are still more target schools for some industries than USC. So it really depends on what he is aiming for, how much being full-pay would hurt, etc.

",1,1,2
9,PurpleTitan,"
For econ, I think USC and their network would beat UIUC so I would eliminate Illinois.
So it comes down to whether full-tuition scholarship at USC beats out being full-pay at Stanford/Harvard.
He can definitely get a job coming out of USC. That’s a pretty low bar. But Stanford and Harvard are still more target schools for some industries than USC. So it really depends on what he is aiming for, how much being full-pay would hurt, etc.

",1,1,2
9,PurpleTitan,"
For econ, I think USC and their network would beat UIUC so I would eliminate Illinois.
So it comes down to whether full-tuition scholarship at USC beats out being full-pay at Stanford/Harvard.
He can definitely get a job coming out of USC. That’s a pretty low bar. But Stanford and Harvard are still more target schools for some industries than USC. So it really depends on what he is aiming for, how much being full-pay would hurt, etc.

",1,1,2
11,privatebanker,"
USC isn’t a good school. It’s a spectacular school. It is subjectively not as prestigious as Stanford or the Ivies.  For free it is like hitting a 300k scratch ticket.  Don’t throw the ticket out and pay 300k more to find another ticket.

",0,3,2
11,privatebanker,"
USC isn’t a good school. It’s a spectacular school. It is subjectively not as prestigious as Stanford or the Ivies.  For free it is like hitting a 300k scratch ticket.  Don’t throw the ticket out and pay 300k more to find another ticket.

",1,2,3
11,privatebanker,"
USC isn’t a good school. It’s a spectacular school. It is subjectively not as prestigious as Stanford or the Ivies.  For free it is like hitting a 300k scratch ticket.  Don’t throw the ticket out and pay 300k more to find another ticket.

",0,2,2
12,PurpleTitan,"
Also, that money, invested for 40 years with (fairly conservative) 5% real returns, will be about $2M by the time he retires.
So it really comes down to whether you have money to burn or not. If you have, say, 8 figure liquid net worth and he will inherit millions anyway, then sure, the quarter million or so difference in cost probably shouldn’t matter much to you.

",0,0,0
12,PurpleTitan,"
Also, that money, invested for 40 years with (fairly conservative) 5% real returns, will be about $2M by the time he retires.
So it really comes down to whether you have money to burn or not. If you have, say, 8 figure liquid net worth and he will inherit millions anyway, then sure, the quarter million or so difference in cost probably shouldn’t matter much to you.

",1,1,3
12,PurpleTitan,"
Also, that money, invested for 40 years with (fairly conservative) 5% real returns, will be about $2M by the time he retires.
So it really comes down to whether you have money to burn or not. If you have, say, 8 figure liquid net worth and he will inherit millions anyway, then sure, the quarter million or so difference in cost probably shouldn’t matter much to you.

",0,0,0
13,USCWolverine,"
Firstly, congrats to your child for gaining asmission to so many excellent universities.
As to OP’s Q, that’s easy:  USC with that MAJOR scholie by a mile.  We only had a 12.9% acceptance rate this year.  Many SCions with amazing stats were denied.  USC is a fantastic school, and in every major.

",0,2,2
13,USCWolverine,"
Firstly, congrats to your child for gaining asmission to so many excellent universities.
As to OP’s Q, that’s easy:  USC with that MAJOR scholie by a mile.  We only had a 12.9% acceptance rate this year.  Many SCions with amazing stats were denied.  USC is a fantastic school, and in every major.

",1,2,3
13,USCWolverine,"
Firstly, congrats to your child for gaining asmission to so many excellent universities.
As to OP’s Q, that’s easy:  USC with that MAJOR scholie by a mile.  We only had a 12.9% acceptance rate this year.  Many SCions with amazing stats were denied.  USC is a fantastic school, and in every major.

",0,2,2
14,privatebanker,"
Also as a small factoid. USC is #4 in the number of billionaires that have graduated from the school out of all schools in US.
That’s what I call real prestige.

",0,2,2
14,privatebanker,"
Also as a small factoid. USC is #4 in the number of billionaires that have graduated from the school out of all schools in US.
That’s what I call real prestige.

",1,2,2
14,privatebanker,"
Also as a small factoid. USC is #4 in the number of billionaires that have graduated from the school out of all schools in US.
That’s what I call real prestige.

",0,2,2
15,simba9,"
I got my grad degree at USC and used to work at Stanford. I personally would pay about $10K-$15K per year extra to go to Stanford over USC.  If I’m getting $50K a year more from USC, it’s an easy decision.

",0,1,0
15,simba9,"
I got my grad degree at USC and used to work at Stanford. I personally would pay about $10K-$15K per year extra to go to Stanford over USC.  If I’m getting $50K a year more from USC, it’s an easy decision.

",0,1,0
15,simba9,"
I got my grad degree at USC and used to work at Stanford. I personally would pay about $10K-$15K per year extra to go to Stanford over USC.  If I’m getting $50K a year more from USC, it’s an easy decision.

",0,1,0
16,nollagam,"
Even for the same price tag, there’s some compelling reasons to pick USC over Cornell, Dartmouth, and perhaps, also Brown.

",0,0,2
16,nollagam,"
Even for the same price tag, there’s some compelling reasons to pick USC over Cornell, Dartmouth, and perhaps, also Brown.

",0,0,0
16,nollagam,"
Even for the same price tag, there’s some compelling reasons to pick USC over Cornell, Dartmouth, and perhaps, also Brown.

",0,2,2
17,rocket88,"
USC with full-tuition scholarship.  Easy choice.

",0,2,2
17,rocket88,"
USC with full-tuition scholarship.  Easy choice.

",0,0,0
17,rocket88,"
USC with full-tuition scholarship.  Easy choice.

",0,2,2
18,PeaceOfMind,"
OP’s question is whether Stanford or Harvard would confer an advantage over USC or a top public ivy such as UIUC in terms of post graduation job prospects. I believe the answer is maybe in very few scenarios such as for investment banking and consulting and by firms such as Goldman Sachs and McKinsey which target a few schools for recruiting. A
nd maybe one can argue that Stanford’s proximity to Silicon Valley’s ecosystem would confer some advantage for graduates interested in tech start-ups. Yes, high tech firms recruit all over the country, but the informal ways to connect with venture capitalists, founders, etc. is undeniably richer in Silicon Valley.
Also, in some rare situations where the employer is a foreign country-backed (particularly China) organization looking for employees with internationally prestigious education credentials, Harvard and Stanford would offer an advantage by virtue of their reputation internationally.
These are all very rare situations.
For the majority of career fields, no there would not be meaningful difference.

",3,3,3
18,PeaceOfMind,"
OP’s question is whether Stanford or Harvard would confer an advantage over USC or a top public ivy such as UIUC in terms of post graduation job prospects. I believe the answer is maybe in very few scenarios such as for investment banking and consulting and by firms such as Goldman Sachs and McKinsey which target a few schools for recruiting. A
nd maybe one can argue that Stanford’s proximity to Silicon Valley’s ecosystem would confer some advantage for graduates interested in tech start-ups. Yes, high tech firms recruit all over the country, but the informal ways to connect with venture capitalists, founders, etc. is undeniably richer in Silicon Valley.
Also, in some rare situations where the employer is a foreign country-backed (particularly China) organization looking for employees with internationally prestigious education credentials, Harvard and Stanford would offer an advantage by virtue of their reputation internationally.
These are all very rare situations.
For the majority of career fields, no there would not be meaningful difference.

",1,1,0
18,PeaceOfMind,"
OP’s question is whether Stanford or Harvard would confer an advantage over USC or a top public ivy such as UIUC in terms of post graduation job prospects. I believe the answer is maybe in very few scenarios such as for investment banking and consulting and by firms such as Goldman Sachs and McKinsey which target a few schools for recruiting. A
nd maybe one can argue that Stanford’s proximity to Silicon Valley’s ecosystem would confer some advantage for graduates interested in tech start-ups. Yes, high tech firms recruit all over the country, but the informal ways to connect with venture capitalists, founders, etc. is undeniably richer in Silicon Valley.
Also, in some rare situations where the employer is a foreign country-backed (particularly China) organization looking for employees with internationally prestigious education credentials, Harvard and Stanford would offer an advantage by virtue of their reputation internationally.
These are all very rare situations.
For the majority of career fields, no there would not be meaningful difference.

",1,1,0
21,PurpleTitan,"

Alumni network is arguably stronger (or at least as strong).
Much cheaper.

I’ll put it this way: If my family had 8 figures net worth, I’d pick Stanford. If 200K is actually real money to me, then I’d take the big scholarship to USC and invest that 200K.

",0,0,0
21,PurpleTitan,"

Alumni network is arguably stronger (or at least as strong).
Much cheaper.

I’ll put it this way: If my family had 8 figures net worth, I’d pick Stanford. If 200K is actually real money to me, then I’d take the big scholarship to USC and invest that 200K.

",0,3,0
21,PurpleTitan,"

Alumni network is arguably stronger (or at least as strong).
Much cheaper.

I’ll put it this way: If my family had 8 figures net worth, I’d pick Stanford. If 200K is actually real money to me, then I’d take the big scholarship to USC and invest that 200K.

",1,1,0
23,PurpleTitan,"
^What isn’t the case?
And your kid also worked very hard to earn that full-tuition scholarship to USC. It’s not like they hand those out like candy. Only a handful are given out by USC each year. Let me put it this way: There are fewer full-tuition merit scholarships given out by all the top 25 schools all added together than there are freshmen slots at any one of HYPSM.

",0,2,2
23,PurpleTitan,"
^What isn’t the case?
And your kid also worked very hard to earn that full-tuition scholarship to USC. It’s not like they hand those out like candy. Only a handful are given out by USC each year. Let me put it this way: There are fewer full-tuition merit scholarships given out by all the top 25 schools all added together than there are freshmen slots at any one of HYPSM.

",0,0,0
23,PurpleTitan,"
^What isn’t the case?
And your kid also worked very hard to earn that full-tuition scholarship to USC. It’s not like they hand those out like candy. Only a handful are given out by USC each year. Let me put it this way: There are fewer full-tuition merit scholarships given out by all the top 25 schools all added together than there are freshmen slots at any one of HYPSM.

",0,2,2
24,ewho,"
Stanford does not have undergraduate business major. The closest one is MS & E. Some of the strongest kids switch to CS once they are in. And many will get internships at the top tech companies after 1st year.
If you initially planned or worked all the way to what you have now, maybe you should stay with your original plan.
Parents need to be able/willing/ready to pay to make it happen.

",0,0,0
24,ewho,"
Stanford does not have undergraduate business major. The closest one is MS & E. Some of the strongest kids switch to CS once they are in. And many will get internships at the top tech companies after 1st year.
If you initially planned or worked all the way to what you have now, maybe you should stay with your original plan.
Parents need to be able/willing/ready to pay to make it happen.

",0,0,0
24,ewho,"
Stanford does not have undergraduate business major. The closest one is MS & E. Some of the strongest kids switch to CS once they are in. And many will get internships at the top tech companies after 1st year.
If you initially planned or worked all the way to what you have now, maybe you should stay with your original plan.
Parents need to be able/willing/ready to pay to make it happen.

",0,0,0
25,privatebanker,"
USC is elite. Honestly and politely  I am not sure how much more needs to be said.  2.2 million students per year in US plus thousands of international student apply to us schools each year.  If there are 40k spots in the top 25 for the US portion of the pool  that’s means only the top 18 percent get in. And now take out legacies athletes and urm it’s even a smaller pool. USC is in that pool.
The other big names definitely rank higher and have higher prestige among the people in the pool with them. But very few people care but the other people in the pool with you.
USC is 70k per year times four years.
They are giving you a free house.
He has earned the great reward. Enjoy it.

",0,2,2
25,privatebanker,"
USC is elite. Honestly and politely  I am not sure how much more needs to be said.  2.2 million students per year in US plus thousands of international student apply to us schools each year.  If there are 40k spots in the top 25 for the US portion of the pool  that’s means only the top 18 percent get in. And now take out legacies athletes and urm it’s even a smaller pool. USC is in that pool.
The other big names definitely rank higher and have higher prestige among the people in the pool with them. But very few people care but the other people in the pool with you.
USC is 70k per year times four years.
They are giving you a free house.
He has earned the great reward. Enjoy it.

",0,0,0
25,privatebanker,"
USC is elite. Honestly and politely  I am not sure how much more needs to be said.  2.2 million students per year in US plus thousands of international student apply to us schools each year.  If there are 40k spots in the top 25 for the US portion of the pool  that’s means only the top 18 percent get in. And now take out legacies athletes and urm it’s even a smaller pool. USC is in that pool.
The other big names definitely rank higher and have higher prestige among the people in the pool with them. But very few people care but the other people in the pool with you.
USC is 70k per year times four years.
They are giving you a free house.
He has earned the great reward. Enjoy it.

",0,2,2
26,CU123,"
There is only one chance to go to Stanford or Harvard for undergrad school. but if you can’t afford it then…

",1,1,0
26,CU123,"
There is only one chance to go to Stanford or Harvard for undergrad school. but if you can’t afford it then…

",0,0,0
26,CU123,"
There is only one chance to go to Stanford or Harvard for undergrad school. but if you can’t afford it then…

",1,1,0
27,PurpleTitan,"
^ Yeah, but

Life doesn’t end at undergrad. The fetishization of undergrad (vs. grad school or HS or anything else in life in your 20’s or later) by some on here is odd, to me.


I'm far from convinced that undergrad at Harvard/Stanford beats undergrad at USC + $200K (which, even with a fairly conservative estimated growth rate of 5% a year becomes $1.5M in 40 years).


",0,2,0
27,PurpleTitan,"
^ Yeah, but

Life doesn’t end at undergrad. The fetishization of undergrad (vs. grad school or HS or anything else in life in your 20’s or later) by some on here is odd, to me.


I'm far from convinced that undergrad at Harvard/Stanford beats undergrad at USC + $200K (which, even with a fairly conservative estimated growth rate of 5% a year becomes $1.5M in 40 years).


",0,0,0
27,PurpleTitan,"
^ Yeah, but

Life doesn’t end at undergrad. The fetishization of undergrad (vs. grad school or HS or anything else in life in your 20’s or later) by some on here is odd, to me.


I'm far from convinced that undergrad at Harvard/Stanford beats undergrad at USC + $200K (which, even with a fairly conservative estimated growth rate of 5% a year becomes $1.5M in 40 years).


",0,2,0
28,privatebanker,"
@PurpleTitan couldn’t agree more
I will mention again and for  @CU123
USC has produced the 4th most billionaires of any US university   I don’t think Stanford or Harvard would have been worth it for them. Not even considering the full ride.  And their amount of alumni giving is mentioned in the press as astronomical compared to other schools
So if I was a football star and was offered a full ride I should say no and play football for Harvard or Stanford and pay them 73k a year after taxes for the privilege of doing so.  Just so I could impress my boss neighbor or someone at s cocktail party
If it were revenue neutral I would pick h or s of course.  But this whole conversation is silly.
He is smart enough to get s full ride and into h and s. He is smart enough to finish top of his class at usc and go to hbs or hms or Stanford law.
And can you think of a more pleasant climate

",0,2,0
29,ewho,"
The OP said that at USC it is a full tuition scholarship , which translates into about $50,000/per year in saving…
Nothing pays 5% for 40 years and no gain is without being taxes. If this is true, OP, put another $200,000 aside on this investment and the problem is solved.
Your kid is smart enough to get this far, he/she should know what the right decision is.

",0,2,0
30,PurpleTitan,"
@ewho, actually, the stock market (S&P 500) has averaged 10% annual returns over the past 90 years. And over every 40 year period in that timeframe, the average annual compounded returns for a 40 year period have ranged from 8.9% to 12.5%. I picked 5% to be extremely conservative. And sure, you’d have to pay taxes. You have to pay taxes on anything. That still doesn’t change the fact that if you take $200K and let it compound instead of spending it, you’re going to end up with a ton of money. Millions. I don’t know about you, but I’d rather have millions and pay taxes on that than not have millions.
And certainly, if the OP has so much wealth that they just have another $200K (or multiple $200K’s) lying around that they could let compound, then why not splurge? Like I said, if you have 8 figures in liquid assets, feel free to do whatever you like with that money.

",0,2,0
31,ewho,"
^ if it is this simple, everyone should borrow $200,000 at current 1-2% and hold at stock market for the next 40 years. It is actually even cheaper than 1-2% if you sell options to against the underlying securities.

",0,0,0
32,PurpleTitan,"
@ewho, please let me know who’s lending out for a 40Y term at 1-2% interest without need of collateral or other backing.
I would most definitely be interested in such an opportunity.

",0,0,0
33,USCWolverine,"
I’m not familiar with UICI, but I’m sure it’s an excellent school.  That said, it’s been referred to as a “public ivy” in this thread.  Previously I’ve only heard of schools like Michigan, Cal, UCLA, and UVA referred to as public ivies, and rarely at that.  Perhaps I’m misunderstanding the term?

",0,0,0
34,PurpleTitan,"
@USCWolverine, well, like any term like that (“Southern Ivy”, “Little Ivy”, etc.), the definition may vary, but at least one book lists UIUC as a public Ivy: https://en.m.wikipedia.org/wiki/Public_Ivy
They have a pretty expansive list, though.

",0,0,0
35,USCWolverine,"
I gotcha, PT.  Mind, I’m one of those guys that literally cringes when I hear Marines, sailors, and/or airmen referred to as “soldiers.”
But as I recall, the Ivy League features only 8 schools, and the easiest one to get into is Cornell.  What’s Cornell’s acceptance rate?  10%?  For me, to call more than a handful of public universities “public ivies” would have no meaning whatsoever.  Is San Diego St. (35% acceptance rate) often referred to as a public ivy? You get my drift 
Again, to be absolutely clear, I’m sure UIUC is an excellent school.

",0,0,0
36,LoveTheBard,"
@Momof2022 - What does your son/daughter want? What criteria did you give him/her when applying to schools in terms of what you were willing/able to contribute? What are her social/intellectual/academic wants and needs?
Yes, conventional CC wisdom will tell you to take the money from USC and run. But conventional wisdom doesn’t always provide right answers in every case.
My daughter had to make the same choice last year: she was offered full tuition scholarships at USC, Vandy, and Wash U (and others) and had also gotten into HYPS and UChicago (UChicago gave a decent merit and FA combination; HYPS gave very little FA (under 10K) and, of course, no merit.
The most important criterion my D had was that she wanted to be around really, really bright kids. Brilliant minds that are intellectually curious and that want to make a difference in the world. She saw a qualitative difference between the kids at HYPSC and those at the other top schools.
USC was not a good fit for my D, despite thinking that it had some interesting programs and seemed like a very vibrant campus (just not for her – she would NOT have been happy there). Among her full tuition scholarship options, she liked Wash U. the best.
My D, with our unwavering support, chose Stanford and could NOT be happier. To us, it is worth every penny.
That said, she is our only child, so we don’t have any more tuitions to pay. We drive old cars and don’t take lavish vacations. My D is not seeking an education as a means to an end – the only return on investment she seeks (and that we hope for her) is greater knowledge. She will likely end up in a PhD program in the humanities. She loves what she is studying, has had some absolutely amazing and supportive professors, enjoys her fellow students, and finally feels like she has intellectual peers (something she did not have in HS).
She has truly found her tribe there and is absolutely, positively 100% certain that she made the right choice. My DH and I are too.

",1,1,0
37,simba9,"

[quote]
Previously I’ve only heard of schools like Michigan, Cal, UCLA, and UVA referred to as public ivies, and rarely at that. Perhaps I’m misunderstanding the term?
[/quote]

My sister went to Miami of Ohio, which was one of the original “Public Ivies.” My mother never lost an opportunity to mention that to friends and relatives. Now so many schools are tagged, “Public Ivy”, usually by alumni and parents of alumni, that the term doesn’t mean much anymore.

",0,0,0
38,ewho,"
PT, I can do it in my trading  account by selling options and then buy index fund to experience what you said. It is free of interest.  You need some money to make more.

",1,2,0
38,ewho,"
PT, I can do it in my trading  account by selling options and then buy index fund to experience what you said. It is free of interest.  You need some money to make more.

",0,0,3
38,ewho,"
PT, I can do it in my trading  account by selling options and then buy index fund to experience what you said. It is free of interest.  You need some money to make more.

",2,2,3
39,PurpleTitan,"
@ewho, 40Y term, as I said. To sell options, you already need capital. So again, say you have $280K that you spend all on college by emptying out your trading account. Where would you get more capital? Can you sell options if your trading account is empty?

",1,2,0
39,PurpleTitan,"
@ewho, 40Y term, as I said. To sell options, you already need capital. So again, say you have $280K that you spend all on college by emptying out your trading account. Where would you get more capital? Can you sell options if your trading account is empty?

",1,1,0
39,PurpleTitan,"
@ewho, 40Y term, as I said. To sell options, you already need capital. So again, say you have $280K that you spend all on college by emptying out your trading account. Where would you get more capital? Can you sell options if your trading account is empty?

",2,2,3
40,PurpleTitan,"
@LoveTheBard, I agree that USC doesn’t have a very intellectual student body and that WashU would have the most out of USC/Vandy/WashU (I would have picked the U of C, BTW, but anyway, that’s a different discussion). The OP will have to decide if that matters. From a purely ROI perspective, turning down the full-tuition scholarship to USC is tough to justify.

",1,2,0
40,PurpleTitan,"
@LoveTheBard, I agree that USC doesn’t have a very intellectual student body and that WashU would have the most out of USC/Vandy/WashU (I would have picked the U of C, BTW, but anyway, that’s a different discussion). The OP will have to decide if that matters. From a purely ROI perspective, turning down the full-tuition scholarship to USC is tough to justify.

",1,2,2
40,PurpleTitan,"
@LoveTheBard, I agree that USC doesn’t have a very intellectual student body and that WashU would have the most out of USC/Vandy/WashU (I would have picked the U of C, BTW, but anyway, that’s a different discussion). The OP will have to decide if that matters. From a purely ROI perspective, turning down the full-tuition scholarship to USC is tough to justify.

",0,2,2
41,rickle1,"
Take money out of the equation for a second. No financial concerns where would you go, Harvard, Stanford or USC? And why?
Now add finances back tot he equation. Assuming Harvard / Stanford is the choice, can you make it work without significant hardship on your lifestyle, retirement, etc? If so, great. If not, USC (which is also great)
Big difference between “should I pay vs. could I pay?”  If you’re fortunate enough to be in the “Should I pay” group, really think about the “why”. If it’s meaningful, pay, if not, don’t.

",1,2,0
41,rickle1,"
Take money out of the equation for a second. No financial concerns where would you go, Harvard, Stanford or USC? And why?
Now add finances back tot he equation. Assuming Harvard / Stanford is the choice, can you make it work without significant hardship on your lifestyle, retirement, etc? If so, great. If not, USC (which is also great)
Big difference between “should I pay vs. could I pay?”  If you’re fortunate enough to be in the “Should I pay” group, really think about the “why”. If it’s meaningful, pay, if not, don’t.

",0,0,0
41,rickle1,"
Take money out of the equation for a second. No financial concerns where would you go, Harvard, Stanford or USC? And why?
Now add finances back tot he equation. Assuming Harvard / Stanford is the choice, can you make it work without significant hardship on your lifestyle, retirement, etc? If so, great. If not, USC (which is also great)
Big difference between “should I pay vs. could I pay?”  If you’re fortunate enough to be in the “Should I pay” group, really think about the “why”. If it’s meaningful, pay, if not, don’t.

",0,3,0
42,privatebanker,"
@PurpleTitan @LoveTheBard
USC doesn’t have a very intellectual student body.
OP. Everyone has their own view on things but this is only personal opinion. There are many doctors researchers professors and other really smart and successful grads that come out of USC. If someone preferred to go to Stanford it’s understandable. But a candidate from USC could easily be in the same PhD program post grad with them and would be very intellectual indeed.
Will there be kids at USC that didn’t have the stats to get into hyps or even Chicago. Sure. But they might be just as smart and turn it on in college or they aren’t but they work hard and e d up starting the next Twitter.  Who knows.
But a blanket statement that usc kids not being intellectual is just silly imho.

",1,1,3
42,privatebanker,"
@PurpleTitan @LoveTheBard
USC doesn’t have a very intellectual student body.
OP. Everyone has their own view on things but this is only personal opinion. There are many doctors researchers professors and other really smart and successful grads that come out of USC. If someone preferred to go to Stanford it’s understandable. But a candidate from USC could easily be in the same PhD program post grad with them and would be very intellectual indeed.
Will there be kids at USC that didn’t have the stats to get into hyps or even Chicago. Sure. But they might be just as smart and turn it on in college or they aren’t but they work hard and e d up starting the next Twitter.  Who knows.
But a blanket statement that usc kids not being intellectual is just silly imho.

",0,1,0
42,privatebanker,"
@PurpleTitan @LoveTheBard
USC doesn’t have a very intellectual student body.
OP. Everyone has their own view on things but this is only personal opinion. There are many doctors researchers professors and other really smart and successful grads that come out of USC. If someone preferred to go to Stanford it’s understandable. But a candidate from USC could easily be in the same PhD program post grad with them and would be very intellectual indeed.
Will there be kids at USC that didn’t have the stats to get into hyps or even Chicago. Sure. But they might be just as smart and turn it on in college or they aren’t but they work hard and e d up starting the next Twitter.  Who knows.
But a blanket statement that usc kids not being intellectual is just silly imho.

",0,3,0
43,MYOS1634,"
What did you tell your child when he prepared his list? Did you say “if you get into Harvard or Stanford, we can pay for it” or did you say "" you can choose"" or “you must walk away from Harvard or Stanford if you don’t get scholarship money?”
In other words, are you thinking of pulling the rug from under your child’s feet* or are you all hesitating, with your son and active participant in the discussion?
(* Yes parents do that in March or April every year.)

",1,1,3
43,MYOS1634,"
What did you tell your child when he prepared his list? Did you say “if you get into Harvard or Stanford, we can pay for it” or did you say "" you can choose"" or “you must walk away from Harvard or Stanford if you don’t get scholarship money?”
In other words, are you thinking of pulling the rug from under your child’s feet* or are you all hesitating, with your son and active participant in the discussion?
(* Yes parents do that in March or April every year.)

",1,1,0
43,MYOS1634,"
What did you tell your child when he prepared his list? Did you say “if you get into Harvard or Stanford, we can pay for it” or did you say "" you can choose"" or “you must walk away from Harvard or Stanford if you don’t get scholarship money?”
In other words, are you thinking of pulling the rug from under your child’s feet* or are you all hesitating, with your son and active participant in the discussion?
(* Yes parents do that in March or April every year.)

",0,0,0
44,PurpleTitan,"
@privatebanker:
“There are many doctors researchers professors and other really smart and successful grads that come out of USC.”
That is definitely true.
“But a candidate from USC could easily be in the same PhD program post grad with them and would be very intellectual indeed.”
Yes, some USC grads do go on to get PhDs, but a far smaller proportion of the student body than at HYPSM or the U of C.
And yes, it’s an overgeneralization, but I think you’d find that a significantly smaller portion of the USC student body go there mainly or solely for the pursuit of knowledge. It’s definitely a pre-professionally focused student body, and there’s nothing wrong with that, nor do I think that’s bad for the OP, who seems pretty pre-professionally focused, but my impression is that a smaller proportion of the kids at USC go there to live the life of the mind compared to at the U of C or HYPSM.

",2,2,3
44,PurpleTitan,"
@privatebanker:
“There are many doctors researchers professors and other really smart and successful grads that come out of USC.”
That is definitely true.
“But a candidate from USC could easily be in the same PhD program post grad with them and would be very intellectual indeed.”
Yes, some USC grads do go on to get PhDs, but a far smaller proportion of the student body than at HYPSM or the U of C.
And yes, it’s an overgeneralization, but I think you’d find that a significantly smaller portion of the USC student body go there mainly or solely for the pursuit of knowledge. It’s definitely a pre-professionally focused student body, and there’s nothing wrong with that, nor do I think that’s bad for the OP, who seems pretty pre-professionally focused, but my impression is that a smaller proportion of the kids at USC go there to live the life of the mind compared to at the U of C or HYPSM.

",0,0,1
