index,user_id,comment,label_AB,label_AC,label_BC
34,privatebanker,"
Well said  and accurate

",0,0,0
34,privatebanker,"
Well said  and accurate

",0,2,2
35,sbballer,"
CS… Berkeley is the no-brainer… … the other schools are not even on the map.

",1,0,1
35,sbballer,"
CS… Berkeley is the no-brainer… … the other schools are not even on the map.

",2,0,1
36,theloniusmonk,"
“CS and dabble in entrepreneurship and finance.”
For CS and entrerpreneurship esp technology startups, Berkeley is the best choice, probably by a lot.  It wouldn’t compare as well for wall street but as others have said, wall street and if you wanted a data science job say at a wall street bank, Berkeley would do fine.
“I know that you can come up with a list of Berkeley alums who’ve done exceedingly well in tech.”
For sure, because there are many of them.  Apple, Intel, Mozilla, Zynga, among tech, also non-tech, Gap and Dean Witter as I found out.
Anyway, Berkeley is your clear choice here.

",2,0,1
36,theloniusmonk,"
“CS and dabble in entrepreneurship and finance.”
For CS and entrerpreneurship esp technology startups, Berkeley is the best choice, probably by a lot.  It wouldn’t compare as well for wall street but as others have said, wall street and if you wanted a data science job say at a wall street bank, Berkeley would do fine.
“I know that you can come up with a list of Berkeley alums who’ve done exceedingly well in tech.”
For sure, because there are many of them.  Apple, Intel, Mozilla, Zynga, among tech, also non-tech, Gap and Dean Witter as I found out.
Anyway, Berkeley is your clear choice here.

",2,0,1
38,privatebanker,"
Yes you wouldn’t not have access to the most brilliant minds in CS at Brown or Duke.

",2,3,2
38,privatebanker,"
Yes you wouldn’t not have access to the most brilliant minds in CS at Brown or Duke.

",2,3,1
70,ciervo,"
Congratulations! My daughter loved her four years there, especially the CS department.

",1,1,0
70,ciervo,"
Congratulations! My daughter loved her four years there, especially the CS department.

",0,0,0
70,ciervo,"
Congratulations! My daughter loved her four years there, especially the CS department.

",0,0,0
71,Nomorelurker,"
@Burrito12, You made a great choice.

",1,1,0
71,Nomorelurker,"
@Burrito12, You made a great choice.

",0,0,0
71,Nomorelurker,"
@Burrito12, You made a great choice.

",0,0,0
72,jym626,"
enjoy!
",0,0,0
72,jym626,"
enjoy!
",0,0,0
72,jym626,"
enjoy!
",0,0,0
