index,user_id,comment,label_AB,label_AC,label_BC
20,stevensPR,"
You can compare average GPAs here for frats:
According to this, JHU’s average GPA across campus is now a 3.38:
https://studentaffairs.jhu.edu/FSL/wp-content/uploads/sites/39/2015/07/Grade-Report-Spring-2015.pdf
Cornell’s is below:
https://dos.cornell.edu/sites/dos.cornell.edu/files/frat-sor/documents/Frat-GPA-Fall-2014-Final.pdf
https://dos.cornell.edu/sites/dos.cornell.edu/files/frat-sor/documents/Frat-GPA-Fall-2014-Final.pdf
They are both around a 3.35 for average GPA.  Hopkins’ GPA for sororities is actually HIGHER.  Nowhere near this “Hopkins has severe grade deflation. Also Cornell is a bit grade-deflated too but nowhere near as bad as Hopkins” alternative fact from @Penn95

",0,0,1
20,stevensPR,"
You can compare average GPAs here for frats:
According to this, JHU’s average GPA across campus is now a 3.38:
https://studentaffairs.jhu.edu/FSL/wp-content/uploads/sites/39/2015/07/Grade-Report-Spring-2015.pdf
Cornell’s is below:
https://dos.cornell.edu/sites/dos.cornell.edu/files/frat-sor/documents/Frat-GPA-Fall-2014-Final.pdf
https://dos.cornell.edu/sites/dos.cornell.edu/files/frat-sor/documents/Frat-GPA-Fall-2014-Final.pdf
They are both around a 3.35 for average GPA.  Hopkins’ GPA for sororities is actually HIGHER.  Nowhere near this “Hopkins has severe grade deflation. Also Cornell is a bit grade-deflated too but nowhere near as bad as Hopkins” alternative fact from @Penn95

",3,3,3
21,Penn95,"
I was speaking specifically for pre-med not overall. The reputation of Hopkins being brutal for pre-med has for some reason persisted. Maybe it is not true as you say,  but I a far from the only one with this perception. Personally I have a few friends who did pre-med at Hopkins and they felt it was rather brutal. Also they food the physical environment rather stressful.
Cornel and Hopkins definitely are more grade deflated and rough than Dartmouth though. The advantage for Hopkins as a pre-med is that you could also get involved in some great research as an undergrad and boost your med school application.
As for the prestige point, definitely it is rather subjective, but for undergrad Hopkins has a lower yield rate (40.6%) than both Cornell (52.7%) and Dartmouth (51.4%) and tends to lose the cross admit battle with both. While this is not a perfect measure of prestige, it does reveal desirability to an extent. There is not a big actual different but Cornell and Dartmouth probably benefit because they are ivies.

",3,0,0
21,Penn95,"
I was speaking specifically for pre-med not overall. The reputation of Hopkins being brutal for pre-med has for some reason persisted. Maybe it is not true as you say,  but I a far from the only one with this perception. Personally I have a few friends who did pre-med at Hopkins and they felt it was rather brutal. Also they food the physical environment rather stressful.
Cornel and Hopkins definitely are more grade deflated and rough than Dartmouth though. The advantage for Hopkins as a pre-med is that you could also get involved in some great research as an undergrad and boost your med school application.
As for the prestige point, definitely it is rather subjective, but for undergrad Hopkins has a lower yield rate (40.6%) than both Cornell (52.7%) and Dartmouth (51.4%) and tends to lose the cross admit battle with both. While this is not a perfect measure of prestige, it does reveal desirability to an extent. There is not a big actual different but Cornell and Dartmouth probably benefit because they are ivies.

",3,3,3
22,mom2collegekids,"
&lt;&lt;&lt;&lt;
Where on earth are you getting the deflation stats? JHU’s average GPA across the campus is a 3.35. Is that major grade deflation? Is Cornell’s “nowhere near that bad”? Where do you pull this stuff.
&lt;&lt;&lt;&lt;
Since you’re a JHU undergrad, can you share more about your perspective?  Are you premed?
we do hear that premed is a grind at JHU, but maybe it’s not worse than any other school.
Whether a school is known for grade deflation or grade inflations isn’t really relevant except if the student is premed.  Schools that have grade inflation still heavily weed the premed prereqs.

",0,0,0
22,mom2collegekids,"
&lt;&lt;&lt;&lt;
Where on earth are you getting the deflation stats? JHU’s average GPA across the campus is a 3.35. Is that major grade deflation? Is Cornell’s “nowhere near that bad”? Where do you pull this stuff.
&lt;&lt;&lt;&lt;
Since you’re a JHU undergrad, can you share more about your perspective?  Are you premed?
we do hear that premed is a grind at JHU, but maybe it’s not worse than any other school.
Whether a school is known for grade deflation or grade inflations isn’t really relevant except if the student is premed.  Schools that have grade inflation still heavily weed the premed prereqs.

",3,3,3
23,stevensPR,"
@penn95 you of all people coming from penn know that yield can be manipulated if hopkins were to take the same proportion of people ED (especially if they took more than 50% ala Penn). I too have friends that did pre-med (and are still there) at Hopkins as did my roommate, so I’d think being closer to the vest is more reputed than your third hand assertions.
Cornell selectivity is also not quite apples to apples since they have a CALS division.
What’s also clear is that Hopkins is enrolling more academically accomplished students (similar to what Northwestern began doing in the past) - while still maintaining yield, which makes the lower yield more impressive than Cornell or Dartmouth.  Hopkins also isn’t just taking high scorers with potential lower rank ala vandy (with 87% ranked in top 10%)
SATs of enrolled freshman:
Hopkins:
SAT (M+V old scale):1420 to 1570
Freshman in top 10%: 94%
Cornell:
SAT (M+V old scale):1330 to 1520
Freshman in top 10%: 90%

",0,2,2
23,stevensPR,"
@penn95 you of all people coming from penn know that yield can be manipulated if hopkins were to take the same proportion of people ED (especially if they took more than 50% ala Penn). I too have friends that did pre-med (and are still there) at Hopkins as did my roommate, so I’d think being closer to the vest is more reputed than your third hand assertions.
Cornell selectivity is also not quite apples to apples since they have a CALS division.
What’s also clear is that Hopkins is enrolling more academically accomplished students (similar to what Northwestern began doing in the past) - while still maintaining yield, which makes the lower yield more impressive than Cornell or Dartmouth.  Hopkins also isn’t just taking high scorers with potential lower rank ala vandy (with 87% ranked in top 10%)
SATs of enrolled freshman:
Hopkins:
SAT (M+V old scale):1420 to 1570
Freshman in top 10%: 94%
Cornell:
SAT (M+V old scale):1330 to 1520
Freshman in top 10%: 90%

",3,2,2
24,stevensPR,"
@Penn95 Again, show me Cornell is more grade deflated than Hopkins for premed based on facts and not alternative facts like your alumnus trump.

",0,0,0
24,stevensPR,"
@Penn95 Again, show me Cornell is more grade deflated than Hopkins for premed based on facts and not alternative facts like your alumnus trump.

",3,3,3
25,monydad,"
It’s funny, for a while, some years ago,  they were publishing average grades at different schools. Dartmouth’s average GPA was lower than Cornell’s. FWIW.
Who really knows where it’s tougher, if they haven’t been to the other schools.

",2,0,0
25,monydad,"
It’s funny, for a while, some years ago,  they were publishing average grades at different schools. Dartmouth’s average GPA was lower than Cornell’s. FWIW.
Who really knows where it’s tougher, if they haven’t been to the other schools.

",2,0,0
25,monydad,"
It’s funny, for a while, some years ago,  they were publishing average grades at different schools. Dartmouth’s average GPA was lower than Cornell’s. FWIW.
Who really knows where it’s tougher, if they haven’t been to the other schools.

",2,0,0
26,stevensPR,"
@mom2collegekids
At the end of the day, premed comes down to tests that are curved.  My roommate went to tons of parties and still did well enough to get into Columbia med with a 3.7 GPA from Hopkins.  Some of it is intelligence - another is time management.  In no way are students going out of their way to not help one another.  People know Hopkins is tough - but this fosters camaraderie since people have the same common goal.  The acceptance rate to Harvard med is like 3% - do people have much to gain by not helping their fellow man when 2 minds are better than one? I personally was not premed, but I was 1 bio course and 1 orgo course away from being one, and I did fine.
The only people that complain and moan about premed at Hopkins are ones that did not go there or had a tough time collaborating (luckily these are in the far minority).

",1,0,0
26,stevensPR,"
@mom2collegekids
At the end of the day, premed comes down to tests that are curved.  My roommate went to tons of parties and still did well enough to get into Columbia med with a 3.7 GPA from Hopkins.  Some of it is intelligence - another is time management.  In no way are students going out of their way to not help one another.  People know Hopkins is tough - but this fosters camaraderie since people have the same common goal.  The acceptance rate to Harvard med is like 3% - do people have much to gain by not helping their fellow man when 2 minds are better than one? I personally was not premed, but I was 1 bio course and 1 orgo course away from being one, and I did fine.
The only people that complain and moan about premed at Hopkins are ones that did not go there or had a tough time collaborating (luckily these are in the far minority).

",0,0,0
26,stevensPR,"
@mom2collegekids
At the end of the day, premed comes down to tests that are curved.  My roommate went to tons of parties and still did well enough to get into Columbia med with a 3.7 GPA from Hopkins.  Some of it is intelligence - another is time management.  In no way are students going out of their way to not help one another.  People know Hopkins is tough - but this fosters camaraderie since people have the same common goal.  The acceptance rate to Harvard med is like 3% - do people have much to gain by not helping their fellow man when 2 minds are better than one? I personally was not premed, but I was 1 bio course and 1 orgo course away from being one, and I did fine.
The only people that complain and moan about premed at Hopkins are ones that did not go there or had a tough time collaborating (luckily these are in the far minority).

",0,0,0
27,Penn95,"
@stevensPR
Overall yield can be manipulated, sure, but RD yield cannot. Btw Dartmouth nd Cornell accept a % of their class ED that is similar to Hopkins.
For the class of 2020:
Hopkins RD Yield: ~27.5%
Dartmouth RD yield: ~37%
Cornell RD yield: ~40.9%
(Penn RD yield: ~50%+, only since you mentioned Penn manipulating yield - it does but still has a high RD yield)
Saying that Hopkins admits more academically accomplished students is just not true.
Dartmouth SAT (V+M) middle range (old) class of 2020: (670+680) - (780+780)
Cornell SAT (V+M) middle range (old) class of 2020      : (650+680) - (750+780)
Comparison to Cornell is not apples to apples since Cornell has some non-tradiditonal program that attract students with lower scores. Even that small difference does not suggest a actual difference in student quality. As for Dartmouth, it has slightly higher stats on paper.
Also many top schools do not solely focus on scores and GPA, they dont mind admitting some special students who have created a company or have done something else out of the box but have lower stats.

",2,1,0
27,Penn95,"
@stevensPR
Overall yield can be manipulated, sure, but RD yield cannot. Btw Dartmouth nd Cornell accept a % of their class ED that is similar to Hopkins.
For the class of 2020:
Hopkins RD Yield: ~27.5%
Dartmouth RD yield: ~37%
Cornell RD yield: ~40.9%
(Penn RD yield: ~50%+, only since you mentioned Penn manipulating yield - it does but still has a high RD yield)
Saying that Hopkins admits more academically accomplished students is just not true.
Dartmouth SAT (V+M) middle range (old) class of 2020: (670+680) - (780+780)
Cornell SAT (V+M) middle range (old) class of 2020      : (650+680) - (750+780)
Comparison to Cornell is not apples to apples since Cornell has some non-tradiditonal program that attract students with lower scores. Even that small difference does not suggest a actual difference in student quality. As for Dartmouth, it has slightly higher stats on paper.
Also many top schools do not solely focus on scores and GPA, they dont mind admitting some special students who have created a company or have done something else out of the box but have lower stats.

",1,0,0
27,Penn95,"
@stevensPR
Overall yield can be manipulated, sure, but RD yield cannot. Btw Dartmouth nd Cornell accept a % of their class ED that is similar to Hopkins.
For the class of 2020:
Hopkins RD Yield: ~27.5%
Dartmouth RD yield: ~37%
Cornell RD yield: ~40.9%
(Penn RD yield: ~50%+, only since you mentioned Penn manipulating yield - it does but still has a high RD yield)
Saying that Hopkins admits more academically accomplished students is just not true.
Dartmouth SAT (V+M) middle range (old) class of 2020: (670+680) - (780+780)
Cornell SAT (V+M) middle range (old) class of 2020      : (650+680) - (750+780)
Comparison to Cornell is not apples to apples since Cornell has some non-tradiditonal program that attract students with lower scores. Even that small difference does not suggest a actual difference in student quality. As for Dartmouth, it has slightly higher stats on paper.
Also many top schools do not solely focus on scores and GPA, they dont mind admitting some special students who have created a company or have done something else out of the box but have lower stats.

",1,1,3
28,stevensPR,"
@Penn95
You’re pulling the wrong SAT scores:
See here:
https://bigfuture.collegeboard.org/college-university-search/cornell-university

",1,0,0
28,stevensPR,"
@Penn95
You’re pulling the wrong SAT scores:
See here:
https://bigfuture.collegeboard.org/college-university-search/cornell-university

",0,0,0
28,stevensPR,"
@Penn95
You’re pulling the wrong SAT scores:
See here:
https://bigfuture.collegeboard.org/college-university-search/cornell-university

",0,0,0
29,stevensPR,"
@Penn95   Even from the range you’re citing, you can see Cornell’s SAT 25th range is 1330, far lower than Hopkins’ 1420.

",1,0,0
29,stevensPR,"
@Penn95   Even from the range you’re citing, you can see Cornell’s SAT 25th range is 1330, far lower than Hopkins’ 1420.

",0,0,2
29,stevensPR,"
@Penn95   Even from the range you’re citing, you can see Cornell’s SAT 25th range is 1330, far lower than Hopkins’ 1420.

",0,0,2
30,stevensPR,"
@Penn95
And RD can definitely be manipulated via waitlists and greater student profile refinement - every school does modeling on applicant demographics and subcategory yields - Hopkins could do the same if they wanted but they have not.  Chicago’s significant yield increases with no ED dependency is not something that is organic.
What you haven’t shown is defacto data (even from an article that shows Hopkins would lose versus Cornell or Dartmouth (similar to a duke article a while back) and not some garbage database like parchment or outdated revealed preferences survey.  I can believe it loses significantly as would penn to HYPSM, but it is unclear if it does so with Cornell or dartmouth)

",1,0,0
30,stevensPR,"
@Penn95
And RD can definitely be manipulated via waitlists and greater student profile refinement - every school does modeling on applicant demographics and subcategory yields - Hopkins could do the same if they wanted but they have not.  Chicago’s significant yield increases with no ED dependency is not something that is organic.
What you haven’t shown is defacto data (even from an article that shows Hopkins would lose versus Cornell or Dartmouth (similar to a duke article a while back) and not some garbage database like parchment or outdated revealed preferences survey.  I can believe it loses significantly as would penn to HYPSM, but it is unclear if it does so with Cornell or dartmouth)

",0,0,0
30,stevensPR,"
@Penn95
And RD can definitely be manipulated via waitlists and greater student profile refinement - every school does modeling on applicant demographics and subcategory yields - Hopkins could do the same if they wanted but they have not.  Chicago’s significant yield increases with no ED dependency is not something that is organic.
What you haven’t shown is defacto data (even from an article that shows Hopkins would lose versus Cornell or Dartmouth (similar to a duke article a while back) and not some garbage database like parchment or outdated revealed preferences survey.  I can believe it loses significantly as would penn to HYPSM, but it is unclear if it does so with Cornell or dartmouth)

",0,0,0
31,Penn95,"
Pulled the data directly from the cornell and dartmouth websites for the class of 2020. So i don’t think they are wrong.
Also the link you provided gives a range of 1390-1550 for Cornell. The verbal range provided is 650-750 and math is 680-780, which are the same as the Cornell website.

",1,0,3
31,Penn95,"
Pulled the data directly from the cornell and dartmouth websites for the class of 2020. So i don’t think they are wrong.
Also the link you provided gives a range of 1390-1550 for Cornell. The verbal range provided is 650-750 and math is 680-780, which are the same as the Cornell website.

",0,0,0
31,Penn95,"
Pulled the data directly from the cornell and dartmouth websites for the class of 2020. So i don’t think they are wrong.
Also the link you provided gives a range of 1390-1550 for Cornell. The verbal range provided is 650-750 and math is 680-780, which are the same as the Cornell website.

",0,0,0
32,stevensPR,"
@Penn95
You’re not looking at the SAT before March 1, 2016 tab.  I would have expected more from a Wharton grad…=).  Regardless, how the 1330 to 1530 range suggests Hopkins (with a 1420 to 1570 range) is admitting and enrolling a more selective class.  Not sure how your argument holds water.

",1,0,0
32,stevensPR,"
@Penn95
You’re not looking at the SAT before March 1, 2016 tab.  I would have expected more from a Wharton grad…=).  Regardless, how the 1330 to 1530 range suggests Hopkins (with a 1420 to 1570 range) is admitting and enrolling a more selective class.  Not sure how your argument holds water.

",0,0,2
32,stevensPR,"
@Penn95
You’re not looking at the SAT before March 1, 2016 tab.  I would have expected more from a Wharton grad…=).  Regardless, how the 1330 to 1530 range suggests Hopkins (with a 1420 to 1570 range) is admitting and enrolling a more selective class.  Not sure how your argument holds water.

",0,0,0
33,Penn95,"
@StevensPR RD yield cannot  be greatly  manipulated through waitlists. Also how are you so sure that Hopkins does not engage in student profile refinement as you call it? Every schools does that, but still this can only go so far. You cannot predict what choices an RD applicant will have and you cannot predict which applicants will for sure choose your school of admitted. Chicago’s yield has increased because it has managed to maintain a top 10 USNews spot for quite some time now, it is generally high ranked, and has revamped its undergrad to attract a wider audience. Still Chicago is a more niche place relative to the ivies so it tends to be a bit more self-selected.  RD yield is not at all as easily manipulated as you make it to be.
Why is Parchment garbage? It is not 100% accurate but they jut track revealed preference. there are no 100% accurate verifiable sources for these sort of things anyway.
The difference is RD yield between Hopkins and Cornell/Brown, the other Ivies is not due to the fact that these schools have some amazing yield protection techniques that somehow Hopkins doesn’t use.

",2,3,0
33,Penn95,"
@StevensPR RD yield cannot  be greatly  manipulated through waitlists. Also how are you so sure that Hopkins does not engage in student profile refinement as you call it? Every schools does that, but still this can only go so far. You cannot predict what choices an RD applicant will have and you cannot predict which applicants will for sure choose your school of admitted. Chicago’s yield has increased because it has managed to maintain a top 10 USNews spot for quite some time now, it is generally high ranked, and has revamped its undergrad to attract a wider audience. Still Chicago is a more niche place relative to the ivies so it tends to be a bit more self-selected.  RD yield is not at all as easily manipulated as you make it to be.
Why is Parchment garbage? It is not 100% accurate but they jut track revealed preference. there are no 100% accurate verifiable sources for these sort of things anyway.
The difference is RD yield between Hopkins and Cornell/Brown, the other Ivies is not due to the fact that these schools have some amazing yield protection techniques that somehow Hopkins doesn’t use.

",0,0,0
33,Penn95,"
@StevensPR RD yield cannot  be greatly  manipulated through waitlists. Also how are you so sure that Hopkins does not engage in student profile refinement as you call it? Every schools does that, but still this can only go so far. You cannot predict what choices an RD applicant will have and you cannot predict which applicants will for sure choose your school of admitted. Chicago’s yield has increased because it has managed to maintain a top 10 USNews spot for quite some time now, it is generally high ranked, and has revamped its undergrad to attract a wider audience. Still Chicago is a more niche place relative to the ivies so it tends to be a bit more self-selected.  RD yield is not at all as easily manipulated as you make it to be.
Why is Parchment garbage? It is not 100% accurate but they jut track revealed preference. there are no 100% accurate verifiable sources for these sort of things anyway.
The difference is RD yield between Hopkins and Cornell/Brown, the other Ivies is not due to the fact that these schools have some amazing yield protection techniques that somehow Hopkins doesn’t use.

",0,0,0
34,stevensPR,"
See here:
http://talk.collegeconfidential.com/university-chicago/1557409-does-u-of-chicago-send-everyone-lots-of-unsolicited-mail-or-just-me.html
http://www.personalcollegeadmissions.com/getting-in/the-great-success-of-the-university-of-chicago
Chicago increased yield from 30% to 66% through effective marketing and more granular selective student admission.  It absolutely can be done.
Hopkins has not participated in the mass spam game aka Chicago or Vandy or Wustl.

",2,0,0
34,stevensPR,"
See here:
http://talk.collegeconfidential.com/university-chicago/1557409-does-u-of-chicago-send-everyone-lots-of-unsolicited-mail-or-just-me.html
http://www.personalcollegeadmissions.com/getting-in/the-great-success-of-the-university-of-chicago
Chicago increased yield from 30% to 66% through effective marketing and more granular selective student admission.  It absolutely can be done.
Hopkins has not participated in the mass spam game aka Chicago or Vandy or Wustl.

",0,0,0
34,stevensPR,"
See here:
http://talk.collegeconfidential.com/university-chicago/1557409-does-u-of-chicago-send-everyone-lots-of-unsolicited-mail-or-just-me.html
http://www.personalcollegeadmissions.com/getting-in/the-great-success-of-the-university-of-chicago
Chicago increased yield from 30% to 66% through effective marketing and more granular selective student admission.  It absolutely can be done.
Hopkins has not participated in the mass spam game aka Chicago or Vandy or Wustl.

",0,0,0
35,monydad,"
re#29, so at Cornell it should be easier to get the needed grades, if your fellow students in curved pre-med classes are dumber. Thereby making it the best choice.

",2,0,1
35,monydad,"
re#29, so at Cornell it should be easier to get the needed grades, if your fellow students in curved pre-med classes are dumber. Thereby making it the best choice.

",2,2,1
35,monydad,"
re#29, so at Cornell it should be easier to get the needed grades, if your fellow students in curved pre-med classes are dumber. Thereby making it the best choice.

",2,0,1
36,Penn95,"
@stevensPR  Oh but yes I am looking at that tab. Only thing is that you cannot simply add the math +verbal when given as separate ranges. this is why i rote down verbal and math separately  (I guess i paid attention to my stat class at Wharton after all…)
As I said before Cornell has a few schools that attract people with  in general lower SATs. If you took just the liberal arts, business and engineering students (leave out agriculture, hotel etc) then there would not be much of difference.
Besides, these differences in scores do not show a difference in academic accomplishment. any of these schools could have an entire class with perfect or new perfect scores.  Just means they are willing to admit non-traditional student that have something special but not top scores.
Example: Yale and Chicago have higher scores than Stanford. Does this mean that they admit more accomplished students? of course not. It is just that they focus is slightly different.

",0,0,0
36,Penn95,"
@stevensPR  Oh but yes I am looking at that tab. Only thing is that you cannot simply add the math +verbal when given as separate ranges. this is why i rote down verbal and math separately  (I guess i paid attention to my stat class at Wharton after all…)
As I said before Cornell has a few schools that attract people with  in general lower SATs. If you took just the liberal arts, business and engineering students (leave out agriculture, hotel etc) then there would not be much of difference.
Besides, these differences in scores do not show a difference in academic accomplishment. any of these schools could have an entire class with perfect or new perfect scores.  Just means they are willing to admit non-traditional student that have something special but not top scores.
Example: Yale and Chicago have higher scores than Stanford. Does this mean that they admit more accomplished students? of course not. It is just that they focus is slightly different.

",2,2,1
36,Penn95,"
@stevensPR  Oh but yes I am looking at that tab. Only thing is that you cannot simply add the math +verbal when given as separate ranges. this is why i rote down verbal and math separately  (I guess i paid attention to my stat class at Wharton after all…)
As I said before Cornell has a few schools that attract people with  in general lower SATs. If you took just the liberal arts, business and engineering students (leave out agriculture, hotel etc) then there would not be much of difference.
Besides, these differences in scores do not show a difference in academic accomplishment. any of these schools could have an entire class with perfect or new perfect scores.  Just means they are willing to admit non-traditional student that have something special but not top scores.
Example: Yale and Chicago have higher scores than Stanford. Does this mean that they admit more accomplished students? of course not. It is just that they focus is slightly different.

",0,0,0
37,stevensPR,"
@penn95, there is a statistical difference between the following:
Cornell 25th percentiles vs Hopkins for Verbal: 650 Verbal vs 700.
Cornell 25th percentiles vs Hopkins for Verbal: 680 vs 720
Keep in mind those are enrolled stats, you’d see similar or greater disparities for the admitted students
ACT: 32 to 35 for Hopkins.  Cornell: 31 to 34.
Maybe you weren’t awake during your stats class.
As for Yale and Chicago versus Stanford:  Did you also forget that Stanford admits DI athletes?

",0,0,0
37,stevensPR,"
@penn95, there is a statistical difference between the following:
Cornell 25th percentiles vs Hopkins for Verbal: 650 Verbal vs 700.
Cornell 25th percentiles vs Hopkins for Verbal: 680 vs 720
Keep in mind those are enrolled stats, you’d see similar or greater disparities for the admitted students
ACT: 32 to 35 for Hopkins.  Cornell: 31 to 34.
Maybe you weren’t awake during your stats class.
As for Yale and Chicago versus Stanford:  Did you also forget that Stanford admits DI athletes?

",0,0,2
37,stevensPR,"
@penn95, there is a statistical difference between the following:
Cornell 25th percentiles vs Hopkins for Verbal: 650 Verbal vs 700.
Cornell 25th percentiles vs Hopkins for Verbal: 680 vs 720
Keep in mind those are enrolled stats, you’d see similar or greater disparities for the admitted students
ACT: 32 to 35 for Hopkins.  Cornell: 31 to 34.
Maybe you weren’t awake during your stats class.
As for Yale and Chicago versus Stanford:  Did you also forget that Stanford admits DI athletes?

",0,0,0
38,Penn95,"
@stevensPR and you seem to keep ignoring that cornell cannot be directly compared to JHU because it has many different nontraditional schools?

",0,0,0
38,Penn95,"
@stevensPR and you seem to keep ignoring that cornell cannot be directly compared to JHU because it has many different nontraditional schools?

",0,0,1
38,Penn95,"
@stevensPR and you seem to keep ignoring that cornell cannot be directly compared to JHU because it has many different nontraditional schools?

",0,0,0
39,stevensPR,"
@Penn95 and yet similar differences exist for Dartmouth and JHU at the 25th percentiles, what’s your point?

",0,3,0
39,stevensPR,"
@Penn95 and yet similar differences exist for Dartmouth and JHU at the 25th percentiles, what’s your point?

",0,3,0
39,stevensPR,"
@Penn95 and yet similar differences exist for Dartmouth and JHU at the 25th percentiles, what’s your point?

",0,0,0
40,stevensPR,"
@penn95 And here you go, since you can’t seem to do the research yourself
https://www.engineering.cornell.edu/admissions/undergraduate/firstyear/class_profiles.cfm
Cornell engineering with higher scores than the other colleges within Cornell has an admit profile roughly equal to that of Hopkins’ enrolled profile (which includes the lower scoring Arts and Sciences division within Hopkins in addition to engineering).

",0,0,3
40,stevensPR,"
@penn95 And here you go, since you can’t seem to do the research yourself
https://www.engineering.cornell.edu/admissions/undergraduate/firstyear/class_profiles.cfm
Cornell engineering with higher scores than the other colleges within Cornell has an admit profile roughly equal to that of Hopkins’ enrolled profile (which includes the lower scoring Arts and Sciences division within Hopkins in addition to engineering).

",0,0,3
40,stevensPR,"
@penn95 And here you go, since you can’t seem to do the research yourself
https://www.engineering.cornell.edu/admissions/undergraduate/firstyear/class_profiles.cfm
Cornell engineering with higher scores than the other colleges within Cornell has an admit profile roughly equal to that of Hopkins’ enrolled profile (which includes the lower scoring Arts and Sciences division within Hopkins in addition to engineering).

",0,0,0
41,Penn95,"
@stevensPR The small difference could very well be explained by Dartmouth’s stronger athletics, strong legacy tradition and the fact that it is probably be more willing to accept very unique candidates with something special but not super high scores. Such an applicant is more likely to apply/attend at an ivy+ school than Hopkins.
yet it still doesn’t mean that somehow Hopkins students are more academically accomplished.

",1,1,0
41,Penn95,"
@stevensPR The small difference could very well be explained by Dartmouth’s stronger athletics, strong legacy tradition and the fact that it is probably be more willing to accept very unique candidates with something special but not super high scores. Such an applicant is more likely to apply/attend at an ivy+ school than Hopkins.
yet it still doesn’t mean that somehow Hopkins students are more academically accomplished.

",0,1,0
41,Penn95,"
@stevensPR The small difference could very well be explained by Dartmouth’s stronger athletics, strong legacy tradition and the fact that it is probably be more willing to accept very unique candidates with something special but not super high scores. Such an applicant is more likely to apply/attend at an ivy+ school than Hopkins.
yet it still doesn’t mean that somehow Hopkins students are more academically accomplished.

",0,0,0
42,stevensPR,"
@Penn95 Cool, more conjecture grounded in quicksand than fact

",0,0,0
