index,user_id,comment,label_AB,label_AC,label_BC
18,privatebanker,"
Sorry Vincent I don’t know. She’s a Fall Freshman. But all of the schools you like are world class in every way including facilities. BC facilities keep getting better. Except some forced triples for freshman. The new rec center opening this fall and the new science center for 2019 are awesome. Unc was the same. When went I was more impressed with their campus than duke and that’s rarefied air.

",3,0,0
18,privatebanker,"
Sorry Vincent I don’t know. She’s a Fall Freshman. But all of the schools you like are world class in every way including facilities. BC facilities keep getting better. Except some forced triples for freshman. The new rec center opening this fall and the new science center for 2019 are awesome. Unc was the same. When went I was more impressed with their campus than duke and that’s rarefied air.

",0,0,0
19,CADREAMIN,"
@vincent1997 there are a lot of lovely tucked away areas on the USC campus to get personal space. Of course the Ronald Tutor Center at lunch seems like Times Square in NYC, but once you get off the main paths, you would be surprised by all the lovely fountains and garden areas. I have been there close to 50 times and keep finding new corners of that campus. And the facilities themselves all have wonderful hideaways. The new Marshall//Business building Fertitta Hall is fantastic. The new Village is crazy impressive, so if you get into USC, don’t worry about finding your space there. You have wonderful choices ahead of you. My D didn’t choose UNC CH because with 80% NC students, she feared it would lack the diversity she is use to being in California. Just one perspective of many you can consider.

",2,2,1
19,CADREAMIN,"
@vincent1997 there are a lot of lovely tucked away areas on the USC campus to get personal space. Of course the Ronald Tutor Center at lunch seems like Times Square in NYC, but once you get off the main paths, you would be surprised by all the lovely fountains and garden areas. I have been there close to 50 times and keep finding new corners of that campus. And the facilities themselves all have wonderful hideaways. The new Marshall//Business building Fertitta Hall is fantastic. The new Village is crazy impressive, so if you get into USC, don’t worry about finding your space there. You have wonderful choices ahead of you. My D didn’t choose UNC CH because with 80% NC students, she feared it would lack the diversity she is use to being in California. Just one perspective of many you can consider.

",0,2,2
19,CADREAMIN,"
@vincent1997 there are a lot of lovely tucked away areas on the USC campus to get personal space. Of course the Ronald Tutor Center at lunch seems like Times Square in NYC, but once you get off the main paths, you would be surprised by all the lovely fountains and garden areas. I have been there close to 50 times and keep finding new corners of that campus. And the facilities themselves all have wonderful hideaways. The new Marshall//Business building Fertitta Hall is fantastic. The new Village is crazy impressive, so if you get into USC, don’t worry about finding your space there. You have wonderful choices ahead of you. My D didn’t choose UNC CH because with 80% NC students, she feared it would lack the diversity she is use to being in California. Just one perspective of many you can consider.

",0,2,2
21,privatebanker,"
That’s hundreds of students. Why not you?

",1,1,2
21,privatebanker,"
That’s hundreds of students. Why not you?

",0,0,0
21,privatebanker,"
That’s hundreds of students. Why not you?

",0,0,0
23,JenniferClint,"
I’d pick between USC and UNC (leaning towards USC).

",1,1,2
23,JenniferClint,"
I’d pick between USC and UNC (leaning towards USC).

",2,2,2
23,JenniferClint,"
I’d pick between USC and UNC (leaning towards USC).

",2,2,2
24,privatebanker,"
I don’t now much about that part of USC.

",1,1,0
24,privatebanker,"
I don’t now much about that part of USC.

",0,0,0
24,privatebanker,"
I don’t now much about that part of USC.

",0,0,0
26,JenniferClint,"
I think USC is a school on the rise because of how much philanthropic money it is attracting. UNC is a very solid university with a lot of great history.

",1,2,0
26,JenniferClint,"
I think USC is a school on the rise because of how much philanthropic money it is attracting. UNC is a very solid university with a lot of great history.

",2,2,3
26,JenniferClint,"
I think USC is a school on the rise because of how much philanthropic money it is attracting. UNC is a very solid university with a lot of great history.

",2,2,3
27,Nomorelurker,"
@Vincent1997 ,S loved both UNC and USC but did not end up applying to UNC for the reason you mentioned (no guarantee of admit to the business school) plus OOS costs would be higher than merit from a private university like USC. He ended up getting merit at USC but chose another school in the end. Part of the reason was that he realized he did not want to commit to living in Southern California after graduation. Also, it was not the strongest fit after he spent a night there during interview weekend. Other schools did a better job with overnight visits. The University Village is impressive on the outside but less conducive to meeting lots of people as compared with a regular dorm, based on the suite arrangements. It’s not that you can’t meet people if you room at the Village. It’s just a little less easy as a dorm such as Birnkrant.
Costs are also very high (from rent to insurance to gas to you name it) in Los Angeles.That would be true of Boston as well. I think you are smart to consider what your ultimate goal is in terms of living and working after four years. Not everyone knows the answer but in your case, you seem to be pretty certain about working on the East Coast. Marshall Business school is strongest in L.A. and Asia. Many on CC are rah rah about the Trojan alumni network but I don’t think it rings true nearly like in Southern Cal. I would go with your instincts and choose either UNC or BC. If you are like my S, you’ll lean towards the school that is offering you a sure admit into the major you would like to study and where you click with the student body. You can take a chance on UNC and getting into the B school. If you don’t get into the business school, you could probably major in econ or something else. Raleigh would have the second best weather of the choices  but BC offers you the direct admit to the business school in the part of the country that you would like to ultimately work.

",1,1,0
27,Nomorelurker,"
@Vincent1997 ,S loved both UNC and USC but did not end up applying to UNC for the reason you mentioned (no guarantee of admit to the business school) plus OOS costs would be higher than merit from a private university like USC. He ended up getting merit at USC but chose another school in the end. Part of the reason was that he realized he did not want to commit to living in Southern California after graduation. Also, it was not the strongest fit after he spent a night there during interview weekend. Other schools did a better job with overnight visits. The University Village is impressive on the outside but less conducive to meeting lots of people as compared with a regular dorm, based on the suite arrangements. It’s not that you can’t meet people if you room at the Village. It’s just a little less easy as a dorm such as Birnkrant.
Costs are also very high (from rent to insurance to gas to you name it) in Los Angeles.That would be true of Boston as well. I think you are smart to consider what your ultimate goal is in terms of living and working after four years. Not everyone knows the answer but in your case, you seem to be pretty certain about working on the East Coast. Marshall Business school is strongest in L.A. and Asia. Many on CC are rah rah about the Trojan alumni network but I don’t think it rings true nearly like in Southern Cal. I would go with your instincts and choose either UNC or BC. If you are like my S, you’ll lean towards the school that is offering you a sure admit into the major you would like to study and where you click with the student body. You can take a chance on UNC and getting into the B school. If you don’t get into the business school, you could probably major in econ or something else. Raleigh would have the second best weather of the choices  but BC offers you the direct admit to the business school in the part of the country that you would like to ultimately work.

",3,1,1
27,Nomorelurker,"
@Vincent1997 ,S loved both UNC and USC but did not end up applying to UNC for the reason you mentioned (no guarantee of admit to the business school) plus OOS costs would be higher than merit from a private university like USC. He ended up getting merit at USC but chose another school in the end. Part of the reason was that he realized he did not want to commit to living in Southern California after graduation. Also, it was not the strongest fit after he spent a night there during interview weekend. Other schools did a better job with overnight visits. The University Village is impressive on the outside but less conducive to meeting lots of people as compared with a regular dorm, based on the suite arrangements. It’s not that you can’t meet people if you room at the Village. It’s just a little less easy as a dorm such as Birnkrant.
Costs are also very high (from rent to insurance to gas to you name it) in Los Angeles.That would be true of Boston as well. I think you are smart to consider what your ultimate goal is in terms of living and working after four years. Not everyone knows the answer but in your case, you seem to be pretty certain about working on the East Coast. Marshall Business school is strongest in L.A. and Asia. Many on CC are rah rah about the Trojan alumni network but I don’t think it rings true nearly like in Southern Cal. I would go with your instincts and choose either UNC or BC. If you are like my S, you’ll lean towards the school that is offering you a sure admit into the major you would like to study and where you click with the student body. You can take a chance on UNC and getting into the B school. If you don’t get into the business school, you could probably major in econ or something else. Raleigh would have the second best weather of the choices  but BC offers you the direct admit to the business school in the part of the country that you would like to ultimately work.

",3,1,1
28,rickle1,"
BC actually does pretty well in Wall St recruiting. I’d call them a semi target. They also do well in the mutual fund business and finance in general. Boston is a major finance center and all of the major IB firms have local offices as well as recruit to NYC. Go on Linkedin and look at the alumni. Also go on Wall St Oasis and search for BC. I think it’s recruited as heavily if not more than UNC.
Both great schools in great places.
Where do you want to live? East coast has many different flavors.

",1,2,2
28,rickle1,"
BC actually does pretty well in Wall St recruiting. I’d call them a semi target. They also do well in the mutual fund business and finance in general. Boston is a major finance center and all of the major IB firms have local offices as well as recruit to NYC. Go on Linkedin and look at the alumni. Also go on Wall St Oasis and search for BC. I think it’s recruited as heavily if not more than UNC.
Both great schools in great places.
Where do you want to live? East coast has many different flavors.

",1,0,0
28,rickle1,"
BC actually does pretty well in Wall St recruiting. I’d call them a semi target. They also do well in the mutual fund business and finance in general. Boston is a major finance center and all of the major IB firms have local offices as well as recruit to NYC. Go on Linkedin and look at the alumni. Also go on Wall St Oasis and search for BC. I think it’s recruited as heavily if not more than UNC.
Both great schools in great places.
Where do you want to live? East coast has many different flavors.

",1,0,0
29,moooop,"
I have a kid getting a business degree this week, & I have become very aware of how huge it is to go to college near where you want to work. Internships, interviews, networking, professors’ influence, knowledge of the job market…EVERYTHING is easier if it isn’t far away.  So going to USC when you know you want to end up on the opposite coast seems really silly.  Especially considering you might have 2 comparable alternatives.

",1,2,0
29,moooop,"
I have a kid getting a business degree this week, & I have become very aware of how huge it is to go to college near where you want to work. Internships, interviews, networking, professors’ influence, knowledge of the job market…EVERYTHING is easier if it isn’t far away.  So going to USC when you know you want to end up on the opposite coast seems really silly.  Especially considering you might have 2 comparable alternatives.

",0,0,0
29,moooop,"
I have a kid getting a business degree this week, & I have become very aware of how huge it is to go to college near where you want to work. Internships, interviews, networking, professors’ influence, knowledge of the job market…EVERYTHING is easier if it isn’t far away.  So going to USC when you know you want to end up on the opposite coast seems really silly.  Especially considering you might have 2 comparable alternatives.

",0,1,1
32,rickle1,"
UNC will place well in the DC area as well as Research Triangle and NYC. Looks like a good choice.

",1,1,0
32,rickle1,"
UNC will place well in the DC area as well as Research Triangle and NYC. Looks like a good choice.

",2,0,1
32,rickle1,"
UNC will place well in the DC area as well as Research Triangle and NYC. Looks like a good choice.

",2,0,1
